CaseID,Activity,Timestamp,Resource,Cost
PO-1386,Receive Invoice,2024-04-07 03:56:42,AP Clerk 2,141
PO-1386,Pay,2024-04-19 12:15:03,AP Clerk 2,51
PO-1387,Create PO,2024-02-20 10:16:38,Buyer A,153
PO-1387,Send to Vendor,2024-02-20 13:24:09,System,87
PO-1387,Receive Goods,2024-02-27 21:09:16,Warehouse,71
PO-1387,Receive Invoice,2024-02-28 17:46:13,AP Clerk 2,79
PO-1387,Pay,2024-03-10 12:40:21,AP Clerk 1,29
PO-1388,Create PO,2024-03-11 13:58:40,Buyer B,195
PO-1388,Approve,2024-03-12 16:24:40,Manager Y,167
PO-1388,Send to Vendor,2024-03-12 17:27:01,System,181
PO-1388,Receive Goods,2024-03-21 14:40:26,Warehouse,107
PO-1388,Receive Invoice,2024-03-24 00:08:15,AP Clerk 1,29
PO-1388,Pay,2024-04-07 12:44:09,AP Clerk 2,91
PO-1389,Create PO,2024-01-14 04:01:46,Buyer A,195
PO-1389,Approve,2024-01-15 08:10:31,Manager X,151
PO-1389,Reject,2024-01-15 19:34:14,Manager X,167
PO-1389,Revise,2024-01-16 05:49:39,Buyer C,172
PO-1389,Approve,2024-01-16 14:50:18,Manager X,118
PO-1389,Send to Vendor,2024-01-16 19:32:55,System,125
PO-1389,Receive Goods,2024-01-21 16:35:50,Warehouse,164
PO-1389,Receive Invoice,2024-01-24 05:54:59,AP Clerk 1,99
PO-1389,Pay,2024-02-06 18:54:44,AP Clerk 1,128
PO-1390,Create PO,2024-01-31 14:52:19,Buyer A,119
PO-1390,Approve,2024-01-31 22:05:40,Manager Y,32
PO-1390,Send to Vendor,2024-02-01 01:52:58,System,156
PO-1390,Cancel,2024-02-03 13:30:35,Manager X,183
PO-1391,Create PO,2024-01-17 01:54:33,Buyer A,96
PO-1391,Approve,2024-01-17 16:25:58,Manager X,77
PO-1391,Send to Vendor,2024-01-18 00:20:54,System,99
PO-1391,Receive Goods,2024-01-25 16:01:41,Warehouse,119
PO-1391,Receive Invoice,2024-01-26 13:48:41,AP Clerk 2,93
PO-1391,Pay,2024-02-04 18:09:08,AP Clerk 1,189
PO-1392,Create PO,2024-03-02 05:15:25,Buyer A,90
PO-1392,Approve,2024-03-02 20:33:18,Manager X,114
PO-1392,Send to Vendor,2024-03-03 01:24:06,System,191
PO-1392,Receive Goods,2024-03-11 02:42:38,Warehouse,140
PO-1392,Receive Invoice,2024-03-11 18:15:38,AP Clerk 1,103
PO-1392,Pay,2024-03-14 05:22:10,AP Clerk 2,121
PO-1393,Create PO,2024-02-07 01:14:20,Buyer B,144
PO-1393,Approve,2024-02-08 03:19:17,Manager Y,165
PO-1393,Send to Vendor,2024-02-08 10:24:23,System,139
PO-1393,Receive Goods,2024-02-17 07:09:22,Warehouse,94
PO-1393,Receive Invoice,2024-02-17 23:40:24,AP Clerk 2,55
PO-1393,Pay,2024-02-25 01:27:34,AP Clerk 1,80
PO-1394,Create PO,2024-02-14 18:10:34,Buyer C,56
PO-1394,Approve,2024-02-15 15:57:16,Manager Y,48
PO-1394,Send to Vendor,2024-02-15 17:51:08,System,80
PO-1394,Receive Goods,2024-02-21 20:07:09,Warehouse,90
PO-1394,Receive Invoice,2024-02-23 06:32:27,AP Clerk 1,112
PO-1394,Pay,2024-03-01 04:14:22,AP Clerk 1,151
PO-1395,Create PO,2024-03-12 03:49:05,Buyer C,151
PO-1395,Approve,2024-03-13 03:57:46,Manager X,39
PO-1395,Send to Vendor,2024-03-13 10:24:31,System,115
PO-1395,Receive Goods,2024-03-22 09:09:51,Warehouse,139
PO-1395,Receive Invoice,2024-03-24 02:12:04,AP Clerk 1,180
PO-1395,Pay,2024-04-02 20:29:12,AP Clerk 1,91
PO-1396,Create PO,2024-01-21 09:45:52,Buyer C,132
PO-1396,Approve,2024-01-21 13:25:38,Manager Y,187
PO-1396,Send to Vendor,2024-01-21 18:23:34,System,19
PO-1396,Receive Goods,2024-01-27 20:44:18,Warehouse,115
PO-1396,Receive Invoice,2024-01-28 13:06:01,AP Clerk 1,147
PO-1396,Pay,2024-01-31 06:51:06,AP Clerk 2,138
PO-1397,Create PO,2024-02-22 23:34:05,Buyer B,115
PO-1397,Approve,2024-02-23 10:17:29,Manager X,24
PO-1397,Send to Vendor,2024-02-23 17:09:15,System,120
PO-1397,Receive Goods,2024-03-03 00:47:23,Warehouse,133
PO-1397,Receive Invoice,2024-03-04 06:13:39,AP Clerk 1,52
PO-1397,Pay,2024-03-05 22:29:47,AP Clerk 2,46
PO-1398,Create PO,2024-01-20 08:36:12,Buyer B,82
PO-1398,Approve,2024-01-21 01:48:53,Manager X,56
PO-1398,Reject,2024-01-21 07:27:19,Manager X,112
PO-1398,Revise,2024-01-21 16:53:13,Buyer A,28
PO-1398,Approve,2024-01-22 05:07:40,Manager Y,182
PO-1398,Send to Vendor,2024-01-22 12:51:43,System,101
PO-1398,Receive Goods,2024-01-29 17:48:27,Warehouse,190
PO-1398,Receive Invoice,2024-01-31 16:01:36,AP Clerk 2,65
PO-1398,Pay,2024-02-10 09:13:08,AP Clerk 2,183
PO-1399,Create PO,2024-03-08 19:57:19,Buyer A,20
PO-1399,Approve,2024-03-09 20:34:23,Manager X,80
PO-1399,Reject,2024-03-09 23:50:52,Manager X,149
PO-1399,Revise,2024-03-11 05:57:51,Buyer A,36
PO-1399,Approve,2024-03-11 08:17:31,Manager Y,143
PO-1399,Reject,2024-03-11 14:53:19,Manager Y,192
PO-1399,Revise,2024-03-11 19:53:57,Buyer A,78
PO-1399,Approve,2024-03-12 11:40:37,Manager Y,174
PO-1399,Send to Vendor,2024-03-12 14:25:25,System,132
PO-1399,Receive Goods,2024-03-15 19:08:13,Warehouse,171
PO-1399,Receive Invoice,2024-03-18 03:24:52,AP Clerk 2,42
PO-1399,Pay,2024-03-29 21:39:48,AP Clerk 2,158
PO-1400,Create PO,2024-03-09 08:10:30,Buyer B,172
PO-1400,Approve,2024-03-10 10:39:16,Manager X,148
PO-1400,Send to Vendor,2024-03-10 17:27:15,System,104
PO-1400,Receive Goods,2024-03-17 01:32:36,Warehouse,101
PO-1400,Receive Invoice,2024-03-20 13:29:23,AP Clerk 2,52
PO-1400,Pay,2024-04-04 00:09:40,AP Clerk 2,35
