SampleIndex,Amplitude,RPM
8395,0.18976,2174.06
8396,0.69985,2174.25
8397,1.09492,2174.44
8398,1.30885,2174.63
8399,1.54905,2174.81
8400,1.57928,2175.00
8401,0.97565,2175.19
8402,0.42969,2175.38
8403,0.10752,2175.56
8404,-0.08343,2175.75
8405,0.01125,2175.94
8406,0.05458,2176.13
8407,0.31112,2176.31
8408,0.76668,2176.50
8409,1.41825,2176.69
8410,1.16159,2176.88
8411,1.02428,2177.06
8412,1.06868,2177.25
8413,0.44383,2177.44
8414,0.20380,2177.63
8415,0.34274,2177.81
8416,0.92850,2178.00
8417,1.26167,2178.19
8418,0.82803,2178.38
8419,0.96009,2178.56
8420,0.53602,2178.75
8421,-0.24256,2178.94
8422,-0.76254,2179.13
8423,-1.21785,2179.31
8424,-1.43201,2179.50
8425,-1.45884,2179.69
8426,-1.37711,2179.88
8427,-0.84280,2180.06
8428,-0.35707,2180.25
8429,-0.36066,2180.44
8430,-0.16314,2180.63
8431,-0.61837,2180.81
8432,-0.56791,2181.00
8433,-0.74784,2181.19
8434,-1.17312,2181.38
8435,-0.85171,2181.56
8436,-0.75498,2181.75
8437,-0.20058,2181.94
8438,-0.56161,2182.13
8439,-0.43728,2182.31
8440,-0.60445,2182.50
8441,-0.78287,2182.69
8442,-1.32892,2182.88
8443,-1.45942,2183.06
8444,-1.69251,2183.25
8445,-1.44457,2183.44
8446,-0.56516,2183.63
8447,0.06658,2183.81
8448,0.67325,2184.00
8449,1.01173,2184.19
8450,1.13715,2184.38
8451,0.81330,2184.56
8452,0.86239,2184.75
8453,0.50359,2184.94
8454,0.37613,2185.13
8455,0.38144,2185.31
8456,0.79878,2185.50
8457,0.86960,2185.69
8458,1.32330,2185.88
8459,1.11747,2186.06
8460,0.68979,2186.25
8461,0.52096,2186.44
8462,0.37644,2186.63
8463,-0.13089,2186.81
8464,0.12706,2187.00
8465,0.40891,2187.19
8466,0.90959,2187.38
8467,1.48188,2187.56
8468,1.67633,2187.75
8469,1.84854,2187.94
8470,1.54618,2188.13
8471,1.09121,2188.31
8472,0.59602,2188.50
8473,0.10169,2188.69
8474,-0.42100,2188.88
8475,-0.45392,2189.06
8476,-0.33053,2189.25
8477,-0.29687,2189.44
8478,-0.27495,2189.63
8479,-0.08011,2189.81
8480,-0.53164,2190.00
8481,-0.76716,2190.19
8482,-1.28832,2190.38
8483,-1.34352,2190.56
8484,-1.27027,2190.75
8485,-1.26738,2190.94
8486,-0.61100,2191.13
8487,-0.28066,2191.31
8488,0.13518,2191.50
8489,0.16737,2191.69
8490,-0.02209,2191.88
8491,-0.50270,2192.06
8492,-1.17379,2192.25
8493,-1.46552,2192.44
8494,-1.40056,2192.63
8495,-1.52536,2192.81
8496,-1.21572,2193.00
8497,-0.91507,2193.19
8498,-0.21950,2193.38
8499,-0.31426,2193.56
8500,-0.21380,2193.75
8501,-0.21375,2193.94
8502,-0.58355,2194.13
8503,-0.22148,2194.31
8504,-0.21922,2194.50
8505,0.15935,2194.69
8506,0.67241,2194.88
8507,1.25376,2195.06
8508,1.40062,2195.25
8509,1.69302,2195.44
8510,1.33046,2195.63
8511,0.88090,2195.81
8512,0.53062,2196.00
8513,-0.08639,2196.19
8514,-0.03728,2196.38
8515,0.20685,2196.56
8516,0.33726,2196.75
8517,0.78727,2196.94
8518,0.96966,2197.13
8519,0.96714,2197.31
8520,1.30511,2197.50
8521,1.05718,2197.69
8522,0.62541,2197.88
8523,0.61018,2198.06
8524,0.37475,2198.25
8525,0.42098,2198.44
8526,0.82429,2198.63
8527,1.07441,2198.81
8528,0.87982,2199.00
8529,0.86652,2199.19
8530,0.22970,2199.38
8531,-0.48803,2199.56
8532,-0.85628,2199.75
8533,-1.29762,2199.94
8534,-0.87467,2200.13
8535,-1.32604,2200.31
8536,-0.84489,2200.50
8537,-0.48013,2200.69
8538,-0.26434,2200.88
8539,-0.15084,2201.06
8540,-0.40350,2201.25
8541,-0.62208,2201.44
8542,-0.84802,2201.63
8543,-1.12055,2201.81
8544,-0.86478,2202.00
8545,-0.94433,2202.19
8546,-0.77274,2202.38
8547,-0.31381,2202.56
8548,-0.16314,2202.75
8549,-0.34940,2202.94
8550,-0.68113,2203.13
8551,-1.28814,2203.31
8552,-1.34885,2203.50
8553,-1.40685,2203.69
8554,-1.52650,2203.88
8555,-0.88702,2204.06
8556,-0.07301,2204.25
8557,0.41315,2204.44
8558,0.68830,2204.63
8559,0.98087,2204.81
8560,1.16121,2205.00
8561,0.56919,2205.19
8562,0.41543,2205.38
8563,0.10619,2205.56
8564,0.30632,2205.75
8565,0.79344,2205.94
8566,0.90952,2206.13
8567,1.02430,2206.31
8568,1.16625,2206.50
8569,0.76010,2206.69
8570,0.69294,2206.88
8571,0.13936,2207.06
8572,0.08944,2207.25
8573,-0.07920,2207.44
8574,-0.09496,2207.63
8575,0.72993,2207.81
8576,1.28120,2208.00
8577,1.55229,2208.19
8578,1.74942,2208.38
8579,1.31472,2208.56
8580,1.06752,2208.75
8581,0.50396,2208.94
8582,0.00150,2209.13
8583,-0.31046,2209.31
8584,-0.67087,2209.50
8585,-0.58966,2209.69
8586,-0.10084,2209.88
8587,-0.46453,2210.06
8588,-0.30985,2210.25
8589,-0.32154,2210.44
8590,-0.88689,2210.63
8591,-1.08509,2210.81
8592,-1.41315,2211.00
8593,-1.21160,2211.19
8594,-1.31136,2211.38
8595,-0.48369,2211.56
8596,-0.46396,2211.75
8597,-0.02284,2211.94
8598,0.54314,2212.13
8599,-0.24174,2212.31
8600,-0.19324,2212.50
8601,-0.80972,2212.69
8602,-1.31417,2212.88
8603,-1.30953,2213.06
8604,-1.57715,2213.25
8605,-1.11858,2213.44
8606,-0.77697,2213.63
8607,-0.44867,2213.81
8608,-0.33451,2214.00
8609,-0.27555,2214.19
8610,-0.46971,2214.38
8611,-0.40003,2214.56
8612,-0.58910,2214.75
8613,-0.23997,2214.94
8614,0.51265,2215.13
8615,0.79832,2215.31
8616,1.49302,2215.50
8617,1.48419,2215.69
8618,1.53030,2215.88
8619,0.89716,2216.06
8620,0.79207,2216.25
8621,0.55002,2216.44
8622,0.15167,2216.63
8623,-0.13721,2216.81
8624,0.11297,2217.00
8625,0.86365,2217.19
8626,1.04094,2217.38
8627,1.33933,2217.56
8628,1.24389,2217.75
8629,1.19896,2217.94
8630,0.61344,2218.13
8631,0.57926,2218.31
8632,0.57093,2218.50
8633,0.61683,2218.69
8634,0.65993,2218.88
8635,0.75099,2219.06
8636,1.00773,2219.25
8637,1.06366,2219.44
8638,0.72612,2219.63
8639,-0.17921,2219.81
8640,-0.54889,2220.00
8641,-1.25504,2220.19
8642,-1.53838,2220.38
8643,-1.22643,2220.56
8644,-1.16877,2220.75
8645,-0.76958,2220.94
8646,-0.34059,2221.13
8647,0.00334,2221.31
8648,-0.26391,2221.50
8649,-0.28606,2221.69
8650,-0.71821,2221.88
8651,-0.53571,2222.06
8652,-1.23666,2222.25
8653,-0.81431,2222.44
8654,-0.95099,2222.63
8655,-0.52436,2222.81
8656,-0.41740,2223.00
8657,-0.11629,2223.19
8658,-0.50271,2223.38
8659,-0.80325,2223.56
8660,-1.29153,2223.75
8661,-1.33880,2223.94
8662,-1.46021,2224.13
8663,-0.85583,2224.31
8664,-0.56094,2224.50
8665,-0.06788,2224.69
8666,0.83313,2224.88
8667,0.89702,2225.06
8668,1.02625,2225.25
8669,0.98683,2225.44
8670,0.56901,2225.63
8671,0.32968,2225.81
8672,0.67230,2226.00
8673,0.57539,2226.19
8674,0.80461,2226.38
8675,1.13208,2226.56
8676,1.09650,2226.75
8677,0.85452,2226.94
8678,0.90518,2227.13
8679,0.34959,2227.31
8680,0.02135,2227.50
8681,-0.03497,2227.69
8682,-0.04363,2227.88
8683,0.42747,2228.06
8684,1.07416,2228.25
8685,1.72917,2228.44
8686,1.82548,2228.63
8687,1.66491,2228.81
8688,1.38960,2229.00
8689,0.83999,2229.19
8690,-0.00688,2229.38
8691,-0.30992,2229.56
8692,-0.95622,2229.75
8693,-0.51350,2229.94
8694,-0.06773,2230.13
8695,-0.14263,2230.31
8696,-0.01752,2230.50
8697,-0.34573,2230.69
8698,-0.78355,2230.88
8699,-0.88339,2231.06
8700,-1.17656,2231.25
8701,-1.52910,2231.44
8702,-1.07125,2231.63
8703,-0.52485,2231.81
8704,-0.34715,2232.00
8705,0.42358,2232.19
8706,0.39898,2232.38
8707,-0.06963,2232.56
8708,-0.37884,2232.75
8709,-0.81650,2232.94
8710,-1.38505,2233.13
8711,-1.66140,2233.31
8712,-1.17180,2233.50
8713,-1.10377,2233.69
8714,-0.59936,2233.88
8715,-0.66819,2234.06
8716,-0.39070,2234.25
8717,-0.07832,2234.44
8718,-0.29053,2234.63
8719,-0.57348,2234.81
8720,-0.32299,2235.00
8721,-0.16058,2235.19
8722,0.60540,2235.38
8723,0.71588,2235.56
8724,1.21593,2235.75
8725,1.54467,2235.94
8726,1.30527,2236.13
8727,0.93116,2236.31
8728,0.48979,2236.50
8729,0.28063,2236.69
8730,-0.02807,2236.88
8731,-0.06893,2237.06
8732,-0.06383,2237.25
8733,0.35368,2237.44
8734,0.86727,2237.63
8735,1.06338,2237.81
8736,0.95054,2238.00
8737,1.12110,2238.19
8738,0.90021,2238.38
8739,0.83917,2238.56
8740,0.58735,2238.75
8741,0.70391,2238.94
8742,0.78291,2239.13
8743,1.17810,2239.31
8744,0.94373,2239.50
8745,0.86235,2239.69
8746,0.33604,2239.88
8747,-0.05755,2240.06
8748,-0.71210,2240.25
8749,-1.17911,2240.44
8750,-1.21894,2240.63
8751,-1.48745,2240.81
8752,-0.87604,2241.00
8753,-0.31551,2241.19
8754,-0.08089,2241.38
8755,-0.15368,2241.56
8756,-0.40208,2241.75
8757,-0.34099,2241.94
8758,-0.50966,2242.13
8759,-0.61705,2242.31
8760,-1.13158,2242.50
8761,-1.04818,2242.69
8762,-0.63360,2242.88
8763,-0.56432,2243.06
8764,-0.10496,2243.25
8765,-0.55892,2243.44
8766,-0.57574,2243.63
8767,-1.05161,2243.81
8768,-1.38568,2244.00
8769,-1.37816,2244.19
8770,-1.34637,2244.38
8771,-0.69468,2244.56
8772,-0.19950,2244.75
8773,0.17752,2244.94
8774,0.80832,2245.13
8775,1.20715,2245.31
8776,0.53413,2245.50
8777,0.78210,2245.69
8778,0.36469,2245.88
8779,0.39258,2246.06
8780,0.37144,2246.25
8781,0.70440,2246.44
8782,0.57286,2246.63
8783,1.13594,2246.81
8784,1.05489,2247.00
8785,1.10382,2247.19
8786,0.40656,2247.38
8787,0.16582,2247.56
8788,0.04279,2247.75
8789,0.19992,2247.94
8790,0.42515,2248.13
8791,1.02602,2248.31
8792,1.60165,2248.50
8793,1.47307,2248.69
8794,1.48006,2248.88
8795,1.52740,2249.06
8796,0.67383,2249.25
8797,0.51565,2249.44
8798,-0.13031,2249.63
8799,-0.49217,2249.81
8800,-0.21147,2250.00
8801,-0.38766,2250.19
8802,-0.34048,2250.38
8803,-0.17065,2250.56
8804,-0.27602,2250.75
8805,-0.65443,2250.94
8806,-0.93061,2251.13
8807,-1.38748,2251.31
8808,-1.33657,2251.50
8809,-0.75693,2251.69
8810,-0.67096,2251.88
8811,-0.00622,2252.06
8812,0.26514,2252.25
8813,0.04146,2252.44
8814,-0.38641,2252.63
8815,-0.44455,2252.81
8816,-1.03724,2253.00
8817,-1.17893,2253.19
8818,-1.79958,2253.38
8819,-1.51472,2253.56
8820,-0.94464,2253.75
8821,-0.58751,2253.94
8822,-0.64080,2254.13
8823,-0.29621,2254.31
8824,-0.33968,2254.50
8825,-0.28593,2254.69
8826,-0.31098,2254.88
8827,-0.53487,2255.06
8828,-0.01374,2255.25
8829,0.28510,2255.44
8830,0.84231,2255.63
8831,1.31322,2255.81
8832,1.81979,2256.00
8833,1.42370,2256.19
8834,1.16202,2256.38
8835,0.54803,2256.56
8836,0.02205,2256.75
8837,-0.07642,2256.94
8838,-0.01096,2257.13
8839,0.41054,2257.31
8840,0.52622,2257.50
8841,0.93818,2257.69
8842,1.26942,2257.88
8843,1.19306,2258.06
8844,0.88795,2258.25
8845,0.92937,2258.44
8846,0.76157,2258.63
8847,0.62537,2258.81
8848,0.38040,2259.00
8849,0.89061,2259.19
8850,0.85423,2259.38
8851,1.07901,2259.56
8852,0.76055,2259.75
8853,0.38419,2259.94
8854,-0.34784,2260.13
8855,-0.76790,2260.31
8856,-1.16645,2260.50
8857,-1.47492,2260.69
8858,-1.40692,2260.88
8859,-1.06970,2261.06
8860,-0.82798,2261.25
8861,-0.01505,2261.44
8862,-0.04043,2261.63
8863,-0.58943,2261.81
8864,-0.40917,2262.00
8865,-0.68766,2262.19
8866,-0.95581,2262.38
8867,-1.01532,2262.56
8868,-0.88597,2262.75
8869,-0.66235,2262.94
8870,-0.36276,2263.13
8871,-0.25145,2263.31
8872,-0.36481,2263.50
8873,-1.05450,2263.69
8874,-1.27596,2263.88
8875,-1.76183,2264.06
8876,-1.50626,2264.25
8877,-1.04946,2264.44
8878,-0.34918,2264.63
8879,0.45798,2264.81
8880,0.52559,2265.00
8881,1.27242,2265.19
8882,1.41268,2265.38
8883,0.69352,2265.56
8884,0.53108,2265.75
8885,0.47714,2265.94
8886,0.42571,2266.13
8887,0.42466,2266.31
8888,0.56245,2266.50
8889,0.83660,2266.69
8890,1.02506,2266.88
8891,0.96511,2267.06
8892,0.60556,2267.25
8893,0.16079,2267.44
8894,0.10000,2267.63
8895,-0.18696,2267.81
8896,0.28174,2268.00
8897,0.65662,2268.19
8898,1.26107,2268.38
8899,1.47220,2268.56
8900,1.74743,2268.75
8901,1.39424,2268.94
8902,0.97581,2269.13
8903,0.24666,2269.31
8904,0.06518,2269.50
8905,-0.19052,2269.69
8906,-0.46884,2269.88
8907,0.11124,2270.06
8908,-0.56731,2270.25
8909,-0.16423,2270.44
8910,-0.54727,2270.63
8911,-0.60350,2270.81
8912,-1.11696,2271.00
8913,-1.21502,2271.19
8914,-1.16000,2271.38
8915,-1.01795,2271.56
8916,-0.64376,2271.75
8917,-0.44895,2271.94
8918,0.30374,2272.13
8919,0.18856,2272.31
8920,0.01957,2272.50
8921,-0.45680,2272.69
8922,-1.00615,2272.88
8923,-1.42378,2273.06
8924,-1.24987,2273.25
8925,-1.45136,2273.44
8926,-1.04860,2273.63
8927,-0.67082,2273.81
8928,-0.34613,2274.00
8929,0.02081,2274.19
8930,-0.05696,2274.38
8931,-0.29886,2274.56
8932,-0.18661,2274.75
8933,-0.28322,2274.94
8934,-0.02833,2275.13
8935,0.51794,2275.31
8936,1.00770,2275.50
8937,1.38114,2275.69
8938,1.69208,2275.88
8939,1.23109,2276.06
8940,1.06562,2276.25
8941,0.86299,2276.44
8942,0.03322,2276.63
8943,0.01123,2276.81
8944,-0.18905,2277.00
8945,0.45771,2277.19
8946,0.52575,2277.38
8947,1.24491,2277.56
8948,0.95760,2277.75
8949,1.27599,2277.94
8950,0.84615,2278.13
8951,0.79499,2278.31
8952,0.31467,2278.50
8953,0.49102,2278.69
8954,0.24950,2278.88
8955,0.92291,2279.06
8956,1.15809,2279.25
8957,0.88557,2279.44
8958,0.53594,2279.63
8959,0.05303,2279.81
8960,-0.42879,2280.00
8961,-1.05335,2280.19
8962,-1.46393,2280.38
8963,-1.13285,2280.56
8964,-1.12353,2280.75
8965,-0.63702,2280.94
8966,-0.41526,2281.13
8967,0.00097,2281.31
8968,-0.29825,2281.50
8969,-0.55157,2281.69
8970,-0.66583,2281.88
8971,-0.78220,2282.06
8972,-1.06153,2282.25
8973,-0.89989,2282.44
8974,-0.61267,2282.63
8975,-0.22532,2282.81
8976,-0.42648,2283.00
8977,-0.38748,2283.19
8978,-0.55114,2283.38
8979,-1.18909,2283.56
8980,-1.54774,2283.75
8981,-1.62745,2283.94
8982,-1.12618,2284.13
8983,-0.73021,2284.31
8984,-0.12079,2284.50
8985,0.53408,2284.69
8986,0.80646,2284.88
8987,0.87016,2285.06
8988,0.85046,2285.25
8989,0.72048,2285.44
8990,0.50380,2285.63
8991,0.18674,2285.81
8992,0.22973,2286.00
8993,0.71770,2286.19
8994,0.91695,2286.38
8995,1.17865,2286.56
8996,1.27628,2286.75
8997,0.59006,2286.94
8998,0.26318,2287.13
8999,-0.11626,2287.31
9000,0.12849,2287.50
9001,0.06215,2287.69
9002,0.74328,2287.88
9003,1.10545,2288.06
9004,1.80745,2288.25
9005,1.82380,2288.44
9006,1.72756,2288.63
9007,1.20901,2288.81
9008,0.79342,2289.00
9009,0.00404,2289.19
9010,-0.05141,2289.38
9011,-0.32736,2289.56
9012,-0.19244,2289.75
9013,-0.26455,2289.94
9014,-0.19656,2290.13
9015,-0.18817,2290.31
9016,-0.40467,2290.50
9017,-0.90525,2290.69
9018,-1.34683,2290.88
9019,-1.11606,2291.06
9020,-1.19180,2291.25
9021,-0.92674,2291.44
9022,-0.16697,2291.63
9023,0.10495,2291.81
9024,0.32715,2292.00
9025,-0.16038,2292.19
9026,-0.37800,2292.38
9027,-0.68213,2292.56
9028,-1.32576,2292.75
9029,-1.63977,2292.94
9030,-1.48045,2293.13
9031,-1.18860,2293.31
9032,-0.63065,2293.50
9033,-0.62237,2293.69
9034,0.00693,2293.88
9035,-0.17533,2294.06
9036,0.00325,2294.25
9037,-0.40950,2294.44
9038,-0.37340,2294.63
9039,-0.08972,2294.81
9040,0.51915,2295.00
9041,1.06997,2295.19
9042,1.24899,2295.38
9043,1.46193,2295.56
9044,1.50135,2295.75
9045,0.95016,2295.94
9046,0.05126,2296.13
9047,0.11665,2296.31
9048,-0.41370,2296.50
9049,-0.07078,2296.69
9050,0.36965,2296.88
9051,0.62828,2297.06
9052,1.17249,2297.25
9053,1.29698,2297.44
9054,1.21682,2297.63
9055,0.55744,2297.81
9056,0.53054,2298.00
9057,0.53338,2298.19
9058,0.40783,2298.38
9059,0.89867,2298.56
9060,0.46275,2298.75
9061,1.06068,2298.94
9062,0.92335,2299.13
9063,0.62153,2299.31
9064,0.18217,2299.50
9065,-0.72777,2299.69
9066,-1.31661,2299.88
9067,-1.25867,2300.06
9068,-1.48152,2300.25
9069,-0.82314,2300.44
9070,-0.69998,2300.63
9071,-0.31343,2300.81
9072,-0.06847,2301.00
9073,-0.02869,2301.19
9074,-0.63682,2301.38
9075,-0.71603,2301.56
9076,-1.06233,2301.75
9077,-0.99633,2301.94
9078,-0.69739,2302.13
9079,-0.48468,2302.31
9080,-0.41825,2302.50
9081,-0.42678,2302.69
9082,-0.73618,2302.88
9083,-1.06003,2303.06
9084,-1.33220,2303.25
9085,-1.47349,2303.44
9086,-1.24442,2303.63
9087,-1.10819,2303.81
9088,-0.51542,2304.00
9089,0.24573,2304.19
9090,0.80177,2304.38
9091,1.30328,2304.56
9092,1.09463,2304.75
9093,0.66319,2304.94
9094,0.76005,2305.13
9095,0.18088,2305.31
9096,0.53131,2305.50
9097,0.30829,2305.69
9098,0.53020,2305.88
9099,0.91948,2306.06
9100,0.93536,2306.25
9101,1.24371,2306.44
9102,0.36133,2306.63
9103,0.03098,2306.81
9104,0.07816,2307.00
9105,0.26119,2307.19
9106,-0.00840,2307.38
9107,0.95384,2307.56
9108,1.44078,2307.75
9109,1.60428,2307.94
9110,1.35390,2308.13
9111,1.33729,2308.31
9112,0.64655,2308.50
9113,0.20630,2308.69
9114,-0.36319,2308.88
9115,-0.65156,2309.06
9116,-0.32316,2309.25
9117,-0.25505,2309.44
9118,-0.32227,2309.63
9119,-0.19261,2309.81
9120,-0.52151,2310.00
9121,-0.90954,2310.19
9122,-1.16301,2310.38
9123,-1.20097,2310.56
9124,-1.26932,2310.75
9125,-1.22812,2310.94
9126,-0.32699,2311.13
9127,-0.17166,2311.31
9128,0.16633,2311.50
9129,0.17665,2311.69
9130,-0.18800,2311.88
9131,-0.78596,2312.06
9132,-0.88006,2312.25
9133,-1.36155,2312.44
9134,-1.38422,2312.63
9135,-1.32004,2312.81
9136,-0.97282,2313.00
9137,-0.75443,2313.19
9138,-0.01150,2313.38
9139,-0.29135,2313.56
9140,-0.43253,2313.75
9141,-0.36455,2313.94
9142,-0.51088,2314.13
9143,0.05351,2314.31
9144,0.44067,2314.50
9145,0.83404,2314.69
9146,1.39177,2314.88
9147,1.59056,2315.06
9148,1.54831,2315.25
9149,1.07423,2315.44
9150,0.47902,2315.63
9151,-0.02598,2315.81
9152,0.02722,2316.00
9153,-0.30081,2316.19
9154,0.50011,2316.38
9155,0.63897,2316.56
9156,1.08681,2316.75
9157,1.11107,2316.94
9158,1.15954,2317.13
9159,1.10243,2317.31
9160,0.52542,2317.50
9161,0.45172,2317.69
9162,0.30677,2317.88
9163,0.53034,2318.06
9164,0.97592,2318.25
9165,0.88286,2318.44
9166,1.10248,2318.63
9167,0.45056,2318.81
9168,0.03728,2319.00
9169,-0.65096,2319.19
9170,-1.17773,2319.38
9171,-1.43571,2319.56
9172,-1.29559,2319.75
9173,-0.95967,2319.94
9174,-0.39874,2320.13
9175,-0.48692,2320.31
9176,-0.14406,2320.50
9177,-0.03015,2320.69
9178,-0.61906,2320.88
9179,-0.70262,2321.06
9180,-0.90703,2321.25
9181,-0.93481,2321.44
9182,-0.67657,2321.63
9183,-0.49031,2321.81
9184,-0.16819,2322.00
9185,-0.42218,2322.19
9186,-0.56498,2322.38
9187,-1.18113,2322.56
9188,-1.22685,2322.75
9189,-1.42649,2322.94
9190,-1.46968,2323.13
9191,-1.10765,2323.31
9192,-0.36874,2323.50
9193,0.17615,2323.69
9194,1.02527,2323.88
9195,0.98236,2324.06
9196,1.03868,2324.25
9197,0.46801,2324.44
9198,0.68071,2324.63
9199,0.40908,2324.81
9200,0.50859,2325.00
9201,0.95696,2325.19
9202,0.83851,2325.38
9203,1.20465,2325.56
9204,0.98942,2325.75
9205,0.85432,2325.94
9206,0.46431,2326.13
9207,-0.25814,2326.31
9208,-0.16514,2326.50
9209,0.26332,2326.69
9210,0.43733,2326.88
9211,1.16231,2327.06
9212,1.47612,2327.25
9213,1.63597,2327.44
9214,1.44585,2327.63
9215,1.12437,2327.81
9216,0.29661,2328.00
9217,0.03118,2328.19
9218,-0.59770,2328.38
9219,-0.19547,2328.56
9220,-0.24356,2328.75
9221,-0.45962,2328.94
9222,0.02665,2329.13
9223,-0.38586,2329.31
9224,-0.76527,2329.50
9225,-0.96155,2329.69
9226,-1.19342,2329.88
9227,-1.30016,2330.06
9228,-1.08604,2330.25
9229,-0.55891,2330.44
9230,-0.09074,2330.63
9231,0.03169,2330.81
9232,-0.06164,2331.00
9233,-0.00014,2331.19
9234,-0.51661,2331.38
9235,-0.80011,2331.56
9236,-1.21079,2331.75
9237,-1.62954,2331.94
9238,-1.46402,2332.13
9239,-0.85452,2332.31
9240,-0.55050,2332.50
9241,-0.25625,2332.69
9242,-0.46032,2332.88
9243,-0.10461,2333.06
9244,-0.19772,2333.25
9245,-0.30465,2333.44
9246,-0.37964,2333.63
9247,0.34794,2333.81
9248,0.77768,2334.00
9249,0.94917,2334.19
9250,1.42290,2334.38
9251,1.13475,2334.56
9252,1.17736,2334.75
9253,0.63599,2334.94
9254,0.44845,2335.13
9255,-0.11863,2335.31
9256,-0.15876,2335.50
9257,0.03149,2335.69
9258,0.68929,2335.88
9259,1.03759,2336.06
9260,1.13826,2336.25
9261,1.17647,2336.44
9262,0.87872,2336.63
9263,0.65977,2336.81
9264,0.60195,2337.00
9265,0.43760,2337.19
9266,0.73274,2337.38
9267,0.91712,2337.56
9268,0.92821,2337.75
9269,0.99309,2337.94
9270,0.72500,2338.13
9271,0.03426,2338.31
9272,-0.32305,2338.50
9273,-1.18786,2338.69
9274,-1.41847,2338.88
9275,-1.60276,2339.06
9276,-1.18685,2339.25
9277,-0.68680,2339.44
9278,-0.22436,2339.63
9279,-0.21491,2339.81
9280,-0.22599,2340.00
9281,-0.47433,2340.19
9282,-0.91507,2340.38
9283,-0.96544,2340.56
9284,-0.88312,2340.75
9285,-0.72688,2340.94
9286,-0.59324,2341.13
9287,-0.36079,2341.31
9288,-0.52505,2341.50
9289,-0.79231,2341.69
9290,-0.89871,2341.88
9291,-1.10355,2342.06
9292,-1.48293,2342.25
9293,-1.20954,2342.44
9294,-0.83044,2342.63
9295,-0.19559,2342.81
9296,0.75457,2343.00
9297,0.88916,2343.19
9298,1.04004,2343.38
9299,0.98927,2343.56
9300,0.54108,2343.75
9301,0.36281,2343.94
9302,0.39079,2344.13
9303,0.39114,2344.31
9304,0.33811,2344.50
9305,0.92991,2344.69
9306,1.10074,2344.88
9307,0.98172,2345.06
9308,0.72735,2345.25
9309,0.58065,2345.44
9310,0.07360,2345.63
9311,-0.06606,2345.81
9312,0.34837,2346.00
9313,0.76361,2346.19
9314,1.29861,2346.38
9315,1.66120,2346.56
9316,1.97309,2346.75
9317,1.54647,2346.94
9318,1.05834,2347.13
9319,0.11780,2347.31
9320,0.03854,2347.50
9321,-0.38084,2347.69
9322,-0.33176,2347.88
9323,-0.35636,2348.06
9324,-0.32028,2348.25
9325,-0.29049,2348.44
9326,-0.10927,2348.63
9327,-0.74159,2348.81
9328,-1.10257,2349.00
9329,-0.95651,2349.19
9330,-1.16306,2349.38
9331,-0.79709,2349.56
9332,-0.56269,2349.75
9333,0.00829,2349.94
9334,0.27979,2350.13
9335,0.04431,2350.31
9336,-0.10107,2350.50
9337,-0.68704,2350.69
9338,-1.27064,2350.88
9339,-1.34465,2351.06
9340,-1.45712,2351.25
9341,-1.27896,2351.44
9342,-0.85015,2351.63
9343,-0.65106,2351.81
9344,-0.21242,2352.00
9345,-0.33758,2352.19
9346,-0.25568,2352.38
9347,-0.69430,2352.56
9348,-0.31993,2352.75
9349,-0.20586,2352.94
9350,0.52454,2353.13
9351,1.07023,2353.31
9352,1.58205,2353.50
9353,1.62127,2353.69
9354,1.44715,2353.88
9355,0.69211,2354.06
9356,0.17463,2354.25
9357,-0.29441,2354.44
9358,-0.11084,2354.63
9359,-0.03489,2354.81
9360,0.30663,2355.00
9361,0.96323,2355.19
9362,1.36752,2355.38
9363,1.12301,2355.56
9364,1.05048,2355.75
9365,0.74244,2355.94
9366,0.35180,2356.13
9367,0.60392,2356.31
9368,0.87999,2356.50
9369,0.80517,2356.69
9370,1.06651,2356.88
9371,0.99057,2357.06
9372,0.72723,2357.25
9373,-0.11237,2357.44
9374,-0.56347,2357.63
9375,-0.86804,2357.81
9376,-1.32949,2358.00
9377,-1.51815,2358.19
9378,-0.91723,2358.38
9379,-0.65432,2358.56
9380,-0.23976,2358.75
9381,-0.01801,2358.94
9382,-0.01562,2359.13
9383,-0.29893,2359.31
9384,-0.75084,2359.50
9385,-1.38183,2359.69
9386,-0.90942,2359.88
9387,-0.87898,2360.06
9388,-0.56366,2360.25
9389,-0.24733,2360.44
9390,-0.42290,2360.63
9391,-0.68144,2360.81
9392,-0.90414,2361.00
9393,-1.28061,2361.19
9394,-1.63528,2361.38
9395,-1.08645,2361.56
9396,-0.78145,2361.75
9397,-0.14517,2361.94
9398,0.29228,2362.13
9399,0.91229,2362.31
9400,1.03024,2362.50
9401,0.92908,2362.69
9402,0.72145,2362.88
9403,0.39738,2363.06
9404,0.07444,2363.25
9405,0.42100,2363.44
9406,1.08075,2363.63
9407,0.97373,2363.81
9408,1.13154,2364.00
9409,1.08044,2364.19
9410,0.75497,2364.38
9411,0.39047,2364.56
9412,-0.22010,2364.75
9413,0.30289,2364.94
9414,0.41278,2365.13
9415,0.69559,2365.31
9416,1.38624,2365.50
9417,1.69964,2365.69
9418,1.74286,2365.88
9419,1.34277,2366.06
9420,0.62329,2366.25
9421,0.17210,2366.44
9422,-0.19589,2366.63
9423,-0.36898,2366.81
9424,-0.17763,2367.00
9425,-0.15261,2367.19
9426,-0.20403,2367.38
9427,-0.25578,2367.56
9428,-0.43189,2367.75
