Id,Group,Value
9434,B,53.926
9435,B,47.518
9436,B,51.707
9437,B,54.173
9438,B,49.666
9439,B,52.599
9440,B,58.063
9441,B,54.006
9442,B,52.702
9443,B,51.580
9444,B,52.025
9445,B,47.036
9446,B,63.697
9447,B,59.640
9448,B,63.615
9449,B,50.576
9450,B,58.772
9451,B,54.840
9452,B,57.517
9453,B,52.346
9454,B,44.433
9455,B,66.630
9456,B,61.448
9457,B,56.693
9458,B,47.895
9459,B,68.102
9460,B,44.510
9461,B,54.525
9462,B,51.795
9463,B,52.488
9464,B,57.778
9465,B,53.002
9466,B,56.667
9467,B,61.545
9468,B,61.756
9469,B,59.442
9470,B,49.125
9471,B,57.539
9472,B,55.545
9473,B,48.541
9474,B,55.610
9475,B,46.982
9476,B,44.064
9477,B,54.587
9478,B,49.343
9479,B,54.668
9480,B,56.679
9481,B,61.255
9482,B,52.698
9483,B,58.547
9484,B,61.106
9485,B,46.306
9486,B,48.610
9487,B,58.040
9488,B,54.410
9489,B,58.095
9490,B,49.383
9491,B,59.769
9492,B,57.885
9493,B,58.962
9494,B,59.976
9495,B,50.163
9496,B,61.681
9497,B,54.678
9498,B,58.352
9499,B,68.092
9500,B,62.723
9501,B,56.646
9502,B,60.700
9503,B,49.837
9504,B,50.445
9505,B,57.978
9506,B,63.253
9507,B,61.287
9508,B,63.933
9509,B,51.066
9510,B,52.931
9511,B,51.911
9512,B,51.269
9513,B,44.892
9514,B,55.338
9515,B,59.094
9516,B,62.207
9517,B,54.952
9518,B,46.015
9519,B,56.835
9520,B,59.080
9521,B,56.927
9522,B,50.251
9523,B,57.193
9524,B,57.979
9525,B,46.310
9526,B,53.134
9527,B,54.975
9528,B,57.005
9529,B,57.300
9530,B,53.711
9531,B,60.701
9532,B,52.409
9533,B,58.230
9534,B,56.847
9535,B,56.278
9536,B,57.869
9537,B,55.762
9538,B,50.980
9539,B,53.615
9540,B,40.724
9541,B,48.512
9542,B,60.263
9543,B,58.315
9544,B,38.227
9545,B,57.106
9546,B,47.129
9547,B,51.929
9548,B,54.144
9549,B,65.057
9550,B,64.972
9551,B,54.472
9552,B,60.870
9553,B,55.536
9554,B,51.261
9555,B,45.783
9556,B,50.266
9557,B,56.532
9558,B,57.432
9559,B,56.581
9560,B,58.209
9561,B,60.995
9562,B,59.106
9563,B,55.970
9564,B,45.419
9565,B,58.563
9566,B,50.717
9567,B,54.500
9568,B,58.496
9569,B,50.834
9570,B,46.431
9571,B,58.670
9572,B,61.337
9573,B,52.786
9574,B,48.882
9575,B,58.311
9576,B,63.172
9577,B,54.427
9578,B,55.933
9579,B,59.943
9580,B,58.072
9581,B,54.075
9582,B,52.485
9583,B,57.271
9584,B,56.322
9585,B,48.798
9586,B,54.561
9587,B,62.166
9588,B,62.317
9589,B,56.530
9590,B,60.608
9591,B,47.507
9592,B,62.068
9593,B,47.952
9594,B,36.491
9595,B,63.427
9596,B,52.114
9597,B,50.710
9598,B,62.154
9599,B,65.857
9600,B,61.752
9601,B,59.302
9602,B,65.581
9603,B,63.687
9604,B,52.686
9605,B,45.372
9606,B,61.678
9607,B,60.170
9608,B,52.043
9609,B,50.698
9610,B,67.184
9611,B,58.094
9612,B,55.550
9613,B,53.111
9614,B,63.237
9615,B,50.729
9616,B,41.498
9617,B,58.926
9618,B,59.173
9619,B,57.916
9620,B,52.940
9621,B,49.181
9622,B,50.499
9623,B,56.027
9624,B,55.917
9625,B,67.647
9626,B,48.618
9627,B,63.816
9628,B,58.855
9629,B,46.128
9630,B,51.146
9631,B,48.284
9632,B,60.417
9633,B,45.025
9634,B,54.984
9635,B,55.508
9636,B,54.930
9637,B,60.056
9638,B,46.397
9639,B,48.674
9640,B,55.820
9641,B,47.020
9642,B,48.962
9643,B,57.676
9644,B,63.955
9645,B,51.378
9646,B,46.434
9647,B,65.796
9648,B,59.627
9649,B,61.747
9650,B,51.388
9651,B,36.183
9652,B,44.643
9653,B,51.602
9654,B,43.389
9655,B,55.677
9656,B,55.579
9657,B,53.048
9658,B,56.193
9659,B,52.923
9660,B,53.323
9661,B,66.173
9662,B,50.261
9663,B,44.977
9664,B,58.523
9665,B,53.864
9666,B,58.520
9667,B,48.926
9668,B,44.283
9669,B,65.494
9670,B,62.774
9671,B,58.284
9672,B,55.624
9673,B,50.080
9674,B,55.992
9675,B,58.863
9676,B,47.063
9677,B,55.276
9678,B,52.912
9679,B,56.515
9680,B,51.082
9681,B,51.954
9682,B,58.468
9683,B,47.047
9684,B,47.800
9685,B,54.990
9686,B,52.273
9687,B,53.861
9688,B,60.177
9689,B,61.191
9690,B,60.804
9691,B,57.623
9692,B,56.315
9693,B,65.809
9694,B,52.257
9695,B,52.444
9696,B,46.597
9697,B,52.115
9698,B,60.154
9699,B,44.071
9700,B,44.422
9701,B,62.838
9702,B,52.603
9703,B,63.401
9704,B,60.657
9705,B,55.061
9706,B,52.570
9707,B,69.648
9708,B,51.038
9709,B,65.445
9710,B,57.186
9711,B,52.850
9712,B,65.916
9713,B,55.205
9714,B,57.878
9715,B,52.462
9716,B,56.562
9717,B,70.867
9718,B,60.106
9719,B,56.946
9720,B,60.064
9721,B,59.438
9722,B,52.602
9723,B,58.273
9724,B,64.524
9725,B,49.270
9726,B,64.352
9727,B,53.302
9728,B,59.255
9729,B,45.992
9730,B,66.463
9731,B,39.376
9732,B,47.501
9733,B,54.607
9734,B,64.799
9735,B,44.874
9736,B,62.476
9737,B,59.689
9738,B,48.651
9739,B,66.320
9740,B,61.611
9741,B,62.415
9742,B,49.642
9743,B,50.277
9744,B,59.536
9745,B,58.266
9746,B,57.013
9747,B,44.685
9748,B,65.611
9749,B,60.752
9750,B,59.885
9751,B,53.438
9752,B,62.165
9753,B,41.454
9754,B,57.729
9755,B,55.344
9756,B,51.779
9757,B,57.387
9758,B,58.603
9759,B,54.628
9760,B,50.764
9761,B,47.835
9762,B,56.180
9763,B,47.737
9764,B,60.642
9765,B,54.927
9766,B,63.240
9767,B,64.874
9768,B,59.971
9769,B,54.973
9770,B,50.503
9771,B,59.706
9772,B,54.620
9773,B,56.505
9774,B,60.013
9775,B,36.937
9776,B,55.859
9777,B,65.808
9778,B,68.794
9779,B,55.064
9780,B,54.187
9781,B,67.783
9782,B,56.813
9783,B,57.547
9784,B,59.943
9785,B,56.044
9786,B,49.369
9787,B,55.428
9788,B,68.426
9789,B,62.332
9790,B,50.484
9791,B,48.200
9792,B,57.239
9793,B,59.356
9794,B,48.280
9795,B,57.606
9796,B,54.947
9797,B,57.672
9798,B,54.541
9799,B,56.553
9800,B,48.707
9801,B,48.086
9802,B,56.786
9803,B,60.418
9804,B,66.771
9805,B,49.901
9806,B,59.465
9807,B,48.796
9808,B,68.386
9809,B,60.155
9810,B,55.266
9811,B,48.258
9812,B,49.950
9813,B,57.970
9814,B,50.872
9815,B,53.589
9816,B,48.878
9817,B,49.077
9818,B,43.727
9819,B,49.575
9820,B,43.759
9821,B,46.318
9822,B,50.276
9823,B,43.085
9824,B,46.499
9825,B,61.300
9826,B,49.975
9827,B,56.945
9828,B,40.525
9829,B,53.492
9830,B,54.047
9831,B,54.763
9832,B,53.549
9833,B,61.283
9834,B,53.889
9835,B,55.324
9836,B,61.971
9837,B,59.508
9838,B,55.370
9839,B,59.189
9840,B,62.502
9841,B,45.440
9842,B,57.434
9843,B,47.923
9844,B,58.423
9845,B,62.102
9846,B,44.303
9847,B,60.766
9848,B,53.363
9849,B,50.369
9850,B,53.950
9851,B,49.198
9852,B,64.122
9853,B,61.739
9854,B,60.418
9855,B,57.417
9856,B,56.517
9857,B,52.388
9858,B,59.450
9859,B,55.015
9860,B,56.982
9861,B,60.053
9862,B,50.851
9863,B,53.309
9864,B,57.733
9865,B,52.972
9866,B,48.717
9867,B,61.863
9868,B,53.845
9869,B,56.506
9870,B,54.367
9871,B,52.273
9872,B,66.149
9873,B,51.487
9874,B,57.995
9875,B,50.230
9876,B,50.183
9877,B,52.682
9878,B,59.336
9879,B,55.123
9880,B,53.850
9881,B,52.462
9882,B,53.427
9883,B,58.889
9884,B,58.467
9885,B,58.349
9886,B,55.231
9887,B,55.351
9888,B,40.230
9889,B,50.919
9890,B,52.456
9891,B,52.293
9892,B,65.803
9893,B,58.464
9894,B,47.666
9895,B,53.888
9896,B,68.337
9897,B,55.059
9898,B,58.336
9899,B,50.115
9900,B,71.346
9901,B,55.232
9902,B,53.720
9903,B,49.438
9904,B,57.463
9905,B,56.053
9906,B,62.027
9907,B,69.163
9908,B,51.627
9909,B,46.534
9910,B,55.335
9911,B,56.266
9912,B,54.568
9913,B,51.664
9914,B,57.539
9915,B,56.638
9916,B,55.481
9917,B,54.686
9918,B,52.648
9919,B,52.526
9920,B,66.163
9921,B,55.957
9922,B,54.899
9923,B,55.555
9924,B,55.716
9925,B,49.380
9926,B,54.003
9927,B,52.490
9928,B,63.222
9929,B,58.555
9930,B,53.997
9931,B,67.636
9932,B,51.540
9933,B,53.227
9934,B,50.587
9935,B,56.911
9936,B,65.188
9937,B,55.471
9938,B,57.995
9939,B,55.338
9940,B,56.493
9941,B,50.404
9942,B,62.640
9943,B,50.918
9944,B,51.263
9945,B,58.141
9946,B,52.833
9947,B,56.497
9948,B,51.359
9949,B,52.598
9950,B,56.531
9951,B,45.944
9952,B,61.427
9953,B,43.730
9954,B,64.623
9955,B,54.287
9956,B,59.321
9957,B,53.661
9958,B,63.099
9959,B,54.245
9960,B,55.015
9961,B,57.663
9962,B,58.390
9963,B,69.122
9964,B,59.072
9965,B,45.174
9966,B,43.228
9967,B,51.591
9968,B,61.295
9969,B,54.197
9970,B,55.899
9971,B,51.090
9972,B,49.257
9973,B,64.570
9974,B,58.818
9975,B,54.983
9976,B,52.954
9977,B,55.070
9978,B,52.878
9979,B,51.047
9980,B,56.408
9981,B,48.261
9982,B,54.979
9983,B,58.894
9984,B,56.537
9985,B,55.608
9986,B,54.782
9987,B,60.475
9988,B,58.839
9989,B,55.931
9990,B,62.969
9991,B,48.286
9992,B,57.255
9993,B,58.786
9994,B,47.015
9995,B,51.055
9996,B,53.491
9997,B,59.893
9998,B,49.621
9999,B,44.882
