Id,X,Y,Class
12160,-0.7327,-1.3839,A
12161,-0.2127,-1.1330,A
12162,-0.6327,-1.0543,A
12163,-0.4788,-1.6194,A
12164,-1.1204,-0.0736,A
12165,-1.8112,-0.3161,A
12166,-1.3981,-1.3124,A
12167,-1.8107,-2.2620,A
12168,-1.2453,0.5213,A
12169,0.1171,-0.0177,A
12170,-1.3732,-2.1006,A
12171,-1.8116,-0.5484,A
12172,-0.8005,-0.7717,A
12173,-0.2703,-2.4427,A
12174,-0.2217,-1.3772,A
12175,-1.0031,-2.9949,A
12176,-0.8301,-1.2737,A
12177,0.3382,-1.1134,A
12178,-1.5710,-1.4695,A
12179,-1.0250,-1.2346,A
12180,0.1750,-1.7508,A
12181,0.9751,-0.7695,A
12182,0.2079,-2.1676,A
12183,-0.5746,-0.9518,A
12184,-0.8792,-1.7396,A
12185,-0.4816,-0.4138,A
12186,-2.5307,-0.5408,A
12187,-0.5637,-1.0938,A
12188,-1.2168,-1.6109,A
12189,-0.1562,-1.6329,A
12190,-1.5841,-1.7486,A
12191,-1.7522,-0.0648,A
12192,-1.7728,-1.0940,A
12193,-1.7443,-1.5238,A
12194,-1.1208,-1.3970,A
12195,-0.2285,0.3588,A
12196,-1.8217,0.2631,A
12197,-0.9355,-1.0857,A
12198,-1.0465,-1.4020,A
12199,-0.7711,-1.3428,A
12200,-0.7539,-2.2955,A
12201,-1.7754,-1.9263,A
12202,-1.0511,-0.8269,A
12203,-0.7718,-0.9024,A
12204,0.2321,-0.9030,A
12205,-0.6639,-1.1360,A
12206,-0.0636,-1.2853,A
12207,-0.5518,-1.5574,A
12208,-0.7214,-1.0135,A
12209,-2.1769,-0.6683,A
12210,-0.6404,-0.9250,A
12211,-0.3782,-0.6935,A
12212,-1.2491,-0.6371,A
12213,-1.2262,-1.0167,A
12214,-0.5949,-2.0966,A
12215,-0.3245,-1.5686,A
12216,-1.7999,-1.4473,A
12217,-0.7495,-0.6780,A
12218,-1.1179,-0.7357,A
12219,-0.8906,-1.5568,A
12220,-1.1161,-0.3216,A
12221,-1.9062,-0.2174,A
12222,-0.8010,0.0589,A
12223,-0.7674,-0.2396,A
12224,-0.6479,-1.6809,A
12225,-0.6820,-1.6139,A
12226,-1.4457,-0.0713,A
12227,-1.0560,0.0557,A
12228,-0.3306,-1.0880,A
12229,-0.5608,-1.3853,A
12230,-1.0124,-1.7754,A
12231,-1.0455,-0.8862,A
12232,-1.6294,-1.0879,A
12233,-1.5211,-0.2710,A
12234,-0.8725,-1.6044,A
12235,-1.3062,-1.4663,A
12236,-0.8136,-0.6984,A
12237,-0.7807,-0.8079,A
12238,-0.9996,-2.3730,A
12239,-0.1415,-1.6122,A
12240,-1.9094,-0.5759,A
12241,-2.1396,-1.2981,A
12242,-1.5978,-0.5786,A
12243,-0.1764,-0.9719,A
12244,-1.1859,-2.0743,A
12245,-0.5206,-1.1926,A
12246,-0.9403,-0.8170,A
12247,-0.1088,-1.6249,A
12248,-1.7324,-0.0327,A
12249,0.0611,-0.6315,A
12250,-0.5853,-1.7326,A
12251,-2.2739,-1.1358,A
12252,-1.6191,-1.2146,A
12253,-0.9187,-1.5516,A
12254,-1.0297,-1.1168,A
12255,-1.1616,-0.2488,A
12256,-1.2863,-0.9820,A
12257,-1.2652,-1.8437,A
12258,-1.0360,-2.1745,A
12259,-0.7246,-1.3896,A
12260,-1.5467,-1.7667,A
12261,-0.1516,-1.5829,A
12262,-1.4587,-1.9015,A
12263,-1.2226,-1.1884,A
12264,-1.8977,-1.4785,A
12265,-1.2227,-2.0468,A
12266,-1.3547,-1.0352,A
12267,-3.0301,-1.2599,A
12268,-0.7567,-0.4293,A
12269,-1.0141,-0.0928,A
12270,-0.8010,-1.3415,A
12271,-0.1218,-1.4685,A
12272,-0.4103,-1.5402,A
12273,-1.2596,0.0439,A
12274,-0.6225,-0.6922,A
12275,-1.7112,-0.7054,A
12276,-1.3296,-0.4824,A
12277,-1.0197,-2.1638,A
12278,-1.7563,-0.7154,A
12279,-0.8114,1.2698,A
12280,-0.9580,-0.3294,A
12281,-1.6444,-1.8883,A
12282,-1.3626,-1.0624,A
12283,-0.4342,-0.5931,A
12284,-1.0818,-0.8385,A
12285,-0.8057,-1.0424,A
12286,-1.5310,-1.8929,A
12287,-0.3841,-0.3324,A
12288,-0.8577,-1.6286,A
12289,-0.5042,-0.9037,A
12290,-1.6314,-0.5599,A
12291,-0.1568,-0.2830,A
12292,-0.5583,-1.0840,A
12293,-1.2120,-0.7229,A
12294,0.2501,-0.2291,A
12295,-2.2315,-0.6329,A
12296,-0.6955,-1.4422,A
12297,-1.7230,-0.1129,A
12298,-2.5550,-1.0247,A
12299,-0.5532,-0.5300,A
12300,-1.7383,-0.6362,A
12301,0.0940,-0.4531,A
12302,-1.0558,-1.2182,A
12303,-0.6586,-0.4698,A
12304,0.3394,-0.3561,A
12305,-1.5622,-0.8791,A
12306,-1.0619,-1.2897,A
12307,-0.3283,-1.0266,A
12308,-0.5309,0.0037,A
12309,-0.8743,-0.7515,A
12310,-0.3051,-2.5747,A
12311,-1.7378,-1.5544,A
12312,-0.3179,-1.0832,A
12313,-0.9133,-1.1415,A
12314,-0.7755,-2.2475,A
12315,0.8282,-0.1322,A
12316,-0.2814,-0.9733,A
12317,-0.9084,-1.1052,A
12318,-0.5609,0.7915,A
12319,-0.4492,-1.1617,A
12320,-1.3042,-1.2903,A
12321,-2.9360,-0.8867,A
12322,-1.0061,-1.3638,A
12323,-0.7262,-0.9786,A
12324,-1.0185,-1.5133,A
12325,-1.4039,-0.8881,A
12326,-1.2106,-1.2043,A
12327,-1.3295,-1.7686,A
12328,-0.1780,-2.0789,A
12329,-1.1936,-1.2634,A
12330,-0.9253,-1.0815,A
12331,-2.4250,-1.0140,A
12332,-1.3138,-1.8587,A
12333,0.2583,-0.2334,A
12334,-0.0542,-0.1103,A
12335,-0.8281,-2.3115,A
12336,-1.6078,-0.8984,A
12337,-2.2787,-0.3774,A
12338,-1.7556,-0.4395,A
12339,-0.0679,0.1689,A
12340,-1.1764,-1.9153,A
12341,-0.1150,-0.9523,A
12342,-0.9226,-0.0554,A
12343,-1.2603,-0.9385,A
12344,-1.9202,-1.9019,A
12345,0.3910,-0.1435,A
12346,-0.9013,-1.4232,A
12347,-1.2432,-1.5179,A
12348,-1.0869,-1.5728,A
12349,0.6102,-0.5664,A
12350,-1.3590,-1.0923,A
12351,-0.7732,-0.6880,A
12352,-0.9482,-0.6580,A
12353,-1.8056,-0.7147,A
12354,-0.2867,-0.6149,A
12355,-0.4575,-0.4403,A
12356,-0.8321,-1.1060,A
12357,-0.9697,0.3088,A
12358,-1.7308,-1.3904,A
12359,-1.6680,-1.1501,A
12360,-1.6591,-1.9306,A
12361,-0.8169,-0.3422,A
12362,-2.4877,-2.1509,A
12363,-1.0011,0.0399,A
12364,-1.8107,-0.8415,A
12365,-1.9578,-1.6633,A
12366,-2.2376,-0.6923,A
12367,-1.0985,-0.0373,A
12368,0.2005,-0.3527,A
12369,-0.7518,-1.6337,A
12370,-1.0737,-0.3169,A
12371,-1.3090,-1.1587,A
12372,-1.5928,-0.1971,A
12373,-0.2954,-1.0793,A
12374,-0.8409,-0.2609,A
12375,-0.2197,-1.0606,A
12376,-0.6026,-2.5037,A
12377,-1.9295,-0.1630,A
12378,-0.6523,-0.2079,A
12379,-0.4668,-0.3874,A
12380,-1.4265,-1.9433,A
12381,-1.9348,-1.5914,A
12382,-2.1724,-0.6774,A
12383,-1.6885,-0.9141,A
12384,-1.1622,-1.3852,A
12385,-1.2598,-0.6313,A
12386,-2.1611,-1.8721,A
12387,-1.1119,-0.8681,A
12388,-2.1455,-0.9491,A
12389,-2.1152,-1.8255,A
12390,-0.1759,-1.3468,A
12391,-0.1577,-1.1883,A
12392,-1.0006,-1.2509,A
12393,-2.0181,-1.1772,A
12394,-1.2235,-1.3236,A
12395,-2.2747,-0.7550,A
12396,-1.3620,-1.9244,A
12397,-1.1235,-1.0098,A
12398,-0.9499,-2.5209,A
12399,-1.3108,-1.1635,A
12400,-1.5773,0.1043,A
12401,-0.9980,-0.2400,A
12402,-2.2880,0.3393,A
12403,-0.3721,-1.4463,A
12404,-1.1842,-0.5170,A
12405,-1.0375,-0.4267,A
12406,-1.4201,-1.9641,A
12407,-1.2210,-0.9396,A
12408,-0.6317,-0.8156,A
12409,-1.3171,-1.3084,A
12410,-0.4630,-0.9806,A
12411,-2.7529,-0.1020,A
12412,-0.8913,-1.1802,A
12413,-0.9150,-1.0531,A
12414,-1.0805,-1.7333,A
12415,-1.3987,0.8002,A
12416,-0.9619,-1.6655,A
12417,-1.7987,-1.5672,A
12418,-1.1244,-1.4508,A
12419,-0.8600,-0.4675,A
12420,-0.8076,-1.9117,A
12421,-1.2071,-1.4610,A
12422,0.1399,-0.1890,A
12423,-0.7900,-1.1035,A
12424,0.3673,-1.0150,A
12425,-2.2701,-2.1053,A
12426,-2.5066,-1.3490,A
12427,-0.5856,-0.1118,A
12428,-0.7883,-0.3034,A
12429,-2.1985,-1.7712,A
12430,-0.6401,-1.2983,A
12431,-1.1453,-0.8099,A
12432,-1.5969,-0.8014,A
12433,-0.0774,-0.6601,A
12434,-0.6587,-0.9484,A
12435,-0.3501,-1.0001,A
12436,-0.1063,-1.4788,A
12437,-1.2868,-1.5047,A
12438,-0.8191,-1.9874,A
12439,-0.7907,-1.6214,A
12440,-1.1763,-2.1135,A
12441,-1.4422,-1.6565,A
12442,-0.6046,-1.5870,A
12443,-1.7528,-0.9007,A
12444,-0.6769,-0.7735,A
12445,-1.5360,-1.6313,A
12446,0.2125,-0.4778,A
12447,-1.6918,-1.3705,A
12448,-0.5943,-1.1512,A
12449,-1.6511,-1.2129,A
12450,-0.8567,-2.4565,A
12451,0.0240,-1.6199,A
12452,-1.9137,-1.8100,A
12453,-1.5929,-2.3536,A
12454,-1.2505,-1.0119,A
12455,-0.8947,-0.6518,A
12456,-2.6439,-1.5506,A
12457,-0.2356,-0.3042,A
12458,-1.2943,-1.9078,A
12459,-1.3341,-0.7153,A
12460,-1.5561,-0.1202,A
12461,-1.4137,-0.9368,A
12462,-2.7057,-1.1656,A
12463,-0.7102,-0.9642,A
12464,-0.8013,-2.4900,A
12465,-2.0299,-2.6465,A
12466,-0.9301,-1.0697,A
12467,-0.3070,0.8961,A
12468,-1.4410,-0.2479,A
12469,-2.0572,-0.9922,A
12470,-1.9528,0.5583,A
12471,-0.2115,0.1183,A
12472,-0.8597,-2.0809,A
12473,-0.1134,-1.4073,A
12474,-0.6788,-1.8673,A
12475,-0.7574,-1.2665,A
12476,-0.8580,-0.2535,A
12477,-1.2875,-0.7386,A
12478,-0.6241,-1.1827,A
12479,-0.9399,-1.0187,A
12480,-2.0320,-0.4313,A
12481,-0.3754,-0.6175,A
12482,-1.2654,-1.7577,A
12483,-1.6453,-2.4132,A
12484,-1.0236,0.5571,A
12485,-1.2902,-0.1652,A
12486,-0.5365,-1.2472,A
12487,-1.0033,-1.1778,A
12488,-0.9743,-1.0012,A
12489,-0.7329,-0.4777,A
12490,-1.2111,-0.4988,A
12491,-0.1600,-0.9784,A
12492,-1.4518,-0.3589,A
12493,-0.2420,-1.0907,A
12494,-1.7169,-2.1087,A
12495,-2.1401,-0.1913,A
12496,-1.0795,-0.9095,A
12497,-2.0673,-0.9688,A
12498,-2.2839,-1.0346,A
12499,-0.3543,-0.5348,A
12500,-1.2386,-0.7262,A
12501,0.0708,-1.4195,A
12502,-1.9826,0.5596,A
12503,-1.9718,-0.3185,A
12504,-1.2975,-1.9283,A
12505,0.0287,-0.6597,A
12506,-1.6331,-1.7918,A
12507,-0.6958,-0.5464,A
12508,-1.0941,-1.5816,A
12509,-1.4680,-1.4069,A
12510,-0.6920,-1.1247,A
12511,-2.3377,-1.7274,A
12512,-1.1285,-2.3800,A
12513,-1.3602,-1.1742,A
12514,-1.3553,-0.2511,A
12515,-0.9006,-0.5900,A
12516,-0.2097,-1.2376,A
12517,-1.1155,0.1288,A
12518,-0.9356,-0.3229,A
12519,-2.6030,-1.3982,A
12520,-0.7313,-1.5335,A
12521,-2.8606,-0.5137,A
12522,-1.6564,-0.7015,A
12523,-2.0514,-2.0755,A
12524,0.0592,-1.1218,A
12525,-1.2162,-1.1784,A
12526,-1.3542,-1.7102,A
12527,-1.3344,-1.3328,A
12528,-2.5582,-1.6209,A
12529,-0.3734,-1.2693,A
12530,-0.0796,-1.4444,A
12531,-1.1204,-1.4389,A
12532,-2.0032,-1.7337,A
12533,-0.5785,-0.4137,A
12534,-0.6268,-2.7372,A
12535,-2.2036,-1.0644,A
12536,-0.0740,-0.6649,A
12537,-1.7814,-1.0032,A
12538,-2.0431,0.3905,A
12539,-1.8948,-1.8337,A
12540,-2.6056,-1.2428,A
12541,-0.8772,0.5218,A
12542,-1.6263,-0.6360,A
12543,-2.0429,-1.6134,A
12544,-0.6490,-1.1966,A
12545,-1.7789,-0.6314,A
12546,-1.2900,0.4280,A
12547,-1.5036,-1.8900,A
12548,-2.0528,-1.1746,A
12549,-0.7885,-0.8969,A
12550,-2.0386,-1.5654,A
12551,0.1835,-2.0677,A
12552,-0.7133,-1.8667,A
12553,0.5794,-0.5911,A
12554,-0.2351,-0.6246,A
12555,-1.0820,-1.0063,A
12556,-1.2027,-2.1248,A
12557,-1.3348,-1.2227,A
12558,0.1245,-1.3743,A
12559,-2.2490,-1.4090,A
12560,-1.4697,-1.8592,A
12561,-0.5454,-1.9143,A
12562,-0.9388,-0.6054,A
12563,0.0075,0.1686,A
12564,-0.6239,-0.1490,A
12565,-1.3859,-1.6923,A
12566,-1.4608,-0.6916,A
12567,-1.4209,-0.6092,A
12568,-0.8839,-1.6490,A
12569,-1.7095,-0.6895,A
12570,-2.1190,-1.0741,A
12571,-0.8372,-2.1190,A
12572,-0.4860,-0.2980,A
12573,-1.2298,-0.8372,A
12574,-1.0993,-0.7601,A
12575,-2.1963,-0.6530,A
12576,-2.3062,-0.2928,A
12577,0.5060,-0.9397,A
12578,-1.4490,-1.1729,A
12579,-0.9884,-0.8337,A
12580,0.1041,-0.9240,A
12581,-1.0503,-0.7543,A
12582,-1.3952,-1.1924,A
12583,0.2225,-1.6190,A
12584,0.9230,-0.8786,A
12585,-1.5810,-1.9557,A
12586,-1.4626,-1.6911,A
12587,-0.7927,-1.7330,A
12588,-1.7877,-1.4593,A
12589,-1.3400,-1.7292,A
12590,-2.4254,-1.2913,A
12591,-1.2424,-0.9162,A
12592,-1.7138,-1.2266,A
12593,-0.7624,-0.9833,A
12594,-0.1990,-1.0123,A
12595,-2.0145,-0.0578,A
12596,-1.1206,-0.5112,A
12597,-1.5364,-0.6593,A
12598,-1.9007,-0.7474,A
12599,-0.2451,-0.9079,A
12600,-0.0258,-1.4199,A
12601,-1.6769,-1.7264,A
12602,-0.3977,-1.2231,A
12603,-1.1364,-0.3978,A
12604,-1.4688,-0.9946,A
12605,-2.3216,-1.2843,A
12606,-0.6550,-1.3575,A
12607,-1.1576,-1.8172,A
12608,-0.9136,0.5613,A
12609,-1.3337,-0.3717,A
12610,-0.8084,-2.0932,A
12611,-1.7079,-0.6765,A
12612,-1.5313,-0.5488,A
12613,-1.5226,-0.5645,A
12614,-1.0059,-0.2548,A
12615,0.8695,-1.2643,A
12616,-0.0674,-1.5016,A
12617,-1.3309,-1.7300,A
12618,-2.0711,-0.6961,A
12619,-1.4434,-1.0119,A
12620,0.0268,-0.3792,A
12621,0.4902,-0.3553,A
12622,-1.7445,-0.8188,A
12623,-1.8311,-1.3556,A
12624,-1.5279,-0.6969,A
12625,-1.3480,-1.4188,A
12626,-1.3300,-0.8163,A
12627,-0.4842,-0.9836,A
12628,0.1487,0.0231,A
12629,-1.4349,-1.7348,A
12630,-0.4410,-0.0380,A
12631,-0.1360,-0.7062,A
12632,0.4215,-2.3145,A
12633,-0.7815,-2.6343,A
12634,-0.5497,-0.8987,A
12635,-1.2028,-0.7963,A
12636,-2.1254,-0.7898,A
12637,-1.1577,-1.1533,A
12638,-1.1072,-1.5412,A
12639,-1.2347,-0.7639,A
12640,0.4536,-0.3710,A
12641,-1.0452,-1.2115,A
12642,-1.9906,-0.0018,A
12643,-0.4562,-0.7925,A
12644,-1.9900,-0.5174,A
12645,-0.8061,-1.8187,A
12646,-0.2289,-2.5728,A
12647,-1.5107,-2.1225,A
12648,-1.4640,-0.1548,A
12649,-0.8323,-0.3051,A
12650,-0.9322,-1.5276,A
12651,-1.0029,-0.6519,A
12652,-2.3067,-0.9937,A
12653,-2.1106,-2.0786,A
12654,-1.6829,0.5014,A
12655,-1.0579,-2.5411,A
12656,-0.7215,-1.0771,A
12657,-1.7785,-1.0401,A
12658,0.5462,-0.8808,A
12659,-0.5163,-0.5046,A
12660,-0.5277,-1.6255,A
12661,-1.7968,-0.3027,A
12662,-1.7142,-0.7776,A
12663,-1.2880,-0.9243,A
12664,-0.2196,-0.7393,A
12665,-0.1367,-0.6975,A
12666,-0.9779,-0.4861,A
12667,-1.5707,-0.8044,A
12668,0.1354,-0.7749,A
12669,-0.8233,-0.1055,A
12670,-0.8586,-1.7538,A
12671,-0.3945,-1.6600,A
12672,-0.8263,-1.0578,A
12673,-1.7201,-0.3383,A
12674,-1.0476,-1.0576,A
12675,-0.9694,-0.1741,A
12676,-1.1603,0.5319,A
12677,-0.9446,-2.1617,A
12678,-0.5582,-0.7902,A
12679,-0.6854,-0.5929,A
12680,-2.0262,-2.4137,A
12681,-1.9192,-1.0582,A
12682,0.1829,-1.4750,A
12683,-1.8159,-1.5565,A
12684,-1.0599,-2.0706,A
12685,0.8340,-0.4486,A
12686,-1.0123,-0.0323,A
12687,-1.8699,-2.0852,A
12688,-1.1621,-1.1386,A
12689,-0.3033,-0.3970,A
12690,-0.8232,-1.4968,A
12691,-1.0850,-0.3193,A
12692,-1.5500,-1.7660,A
12693,-0.6218,0.2332,A
12694,-0.6598,-0.7753,A
12695,-0.8858,-1.2348,A
12696,-0.8354,-1.7469,A
12697,-1.1491,-1.5283,A
12698,-1.5702,-1.1158,A
12699,-0.5156,0.5760,A
12700,-0.7480,-1.8141,A
12701,-1.1700,-0.4733,A
12702,-0.7780,-0.9774,A
12703,-1.9803,0.5839,A
12704,-0.8162,0.1249,A
12705,-2.0817,-1.9529,A
12706,-1.0616,-0.7087,A
12707,-1.0212,-1.3221,A
12708,-1.0361,-1.1503,A
12709,-0.9638,-1.6699,A
12710,-1.0662,-0.9454,A
12711,-1.1876,-1.6735,A
12712,0.3068,-1.3367,A
12713,-1.1423,0.5987,A
12714,-0.4191,-1.8416,A
12715,-1.5867,-0.0307,A
12716,0.1577,-0.0496,A
12717,-0.5158,-1.1480,A
12718,-1.4878,-0.3752,A
12719,-0.9875,-2.2316,A
12720,-0.9603,0.1714,A
12721,-0.5024,-0.2109,A
12722,-0.8496,0.6378,A
12723,-1.7132,-0.1541,A
12724,-2.4468,-2.1093,A
12725,-0.7464,-1.6975,A
12726,-0.6679,0.8521,A
12727,0.0465,-1.3404,A
12728,-0.8553,-1.1259,A
12729,-0.4017,0.1140,A
12730,-1.6169,-0.9178,A
12731,-1.6391,-2.6863,A
12732,-0.6496,-1.4716,A
12733,-0.3232,-1.2770,A
12734,-0.3863,-0.0586,A
12735,-0.6235,-1.0852,A
12736,-0.4661,-0.6799,A
12737,-1.6043,-0.7102,A
12738,-0.9398,-0.2780,A
12739,-0.1025,-0.7558,A
12740,-1.2648,-0.5771,A
12741,-1.0938,-2.3050,A
12742,-1.7060,0.4705,A
12743,-1.3956,-1.6053,A
12744,0.2569,-1.3995,A
12745,-2.2035,-0.8865,A
12746,-1.3372,-0.3416,A
12747,-2.0652,-1.2462,A
12748,0.0400,-1.2294,A
12749,-1.0305,0.5323,A
12750,-0.8835,-2.1939,A
12751,-0.4251,-0.8903,A
12752,0.2951,-0.0769,A
12753,-0.9516,-1.7969,A
12754,-3.5449,-1.2564,A
12755,-0.8609,-0.8476,A
12756,-0.7728,-0.7555,A
12757,-0.7012,-1.5556,A
12758,-1.5804,-1.2197,A
12759,-1.1278,-0.9530,A
12760,-1.6585,-0.2940,A
12761,0.0041,-0.0922,A
12762,-1.3574,-0.8782,A
12763,-0.2399,-0.8930,A
12764,-0.6336,-0.9844,A
12765,-0.8100,-0.5891,A
12766,-1.3114,-0.6337,A
12767,-0.9974,-1.2726,A
12768,-1.5793,-0.8137,A
12769,-1.2191,-1.2901,A
12770,-0.4964,-1.1950,A
12771,-0.2619,-1.3389,A
12772,-0.7302,-2.1587,A
12773,-0.2723,-1.3143,A
12774,-0.9403,-0.6408,A
12775,-1.9518,-0.5801,A
12776,-0.3081,-2.3078,A
12777,-1.2325,-1.4986,A
12778,-1.4297,-0.8935,A
12779,-1.0389,-1.9091,A
12780,-1.1030,-2.0377,A
12781,-0.6634,-1.2788,A
12782,-1.6826,-0.9045,A
12783,-1.8725,-0.3378,A
12784,-0.5528,-1.3720,A
12785,-0.7066,-0.7324,A
12786,0.0967,-1.8493,A
12787,-0.8511,-0.9567,A
12788,-0.7277,-1.4213,A
12789,-0.6093,-0.8053,A
12790,-0.3067,-0.9745,A
12791,-0.7654,-1.5968,A
12792,-0.6464,-0.3692,A
12793,-0.4763,-1.0791,A
12794,-1.9650,-1.0483,A
12795,-0.4508,-0.3880,A
12796,-1.4587,-0.7637,A
12797,-1.1751,-0.3102,A
12798,-1.0540,-0.5072,A
12799,0.6195,-0.7655,A
12800,-0.6570,-0.7411,A
12801,-0.2732,-0.1776,A
12802,-1.0268,-1.7607,A
12803,-1.8349,-1.1148,A
12804,-1.9068,-0.3929,A
12805,-0.2214,0.4186,A
12806,-1.4285,-0.5874,A
12807,-0.8634,-1.5373,A
12808,-0.5722,-1.0963,A
12809,-1.7750,-0.6324,A
12810,-0.8401,-1.3127,A
12811,-0.7037,-1.0129,A
12812,-1.5653,-1.2715,A
12813,-1.3432,-0.1051,A
12814,-2.6839,-0.2396,A
12815,-1.0712,-1.1408,A
12816,-2.1193,-0.9837,A
12817,-2.3122,-1.4832,A
12818,-0.2627,-0.7804,A
12819,-1.4178,-2.0546,A
12820,-0.4003,0.7464,A
12821,-0.5627,-2.2927,A
12822,-0.9249,-1.1917,A
12823,-0.9881,-0.8124,A
12824,-1.5316,-1.8010,A
12825,-0.9481,-0.4953,A
12826,0.0988,-0.9541,A
12827,-2.1905,-1.3139,A
12828,-0.3513,-1.8297,A
12829,-0.2497,-1.0167,A
12830,-1.4008,0.2355,A
12831,-0.2525,0.0159,A
12832,-1.1754,-0.2632,A
12833,-0.3148,-1.0881,A
12834,-1.4939,-0.2028,A
12835,-0.8736,0.1676,A
12836,-0.7532,-0.4731,A
12837,-1.1094,-0.8614,A
12838,-1.6968,-0.6201,A
12839,-0.3552,-2.1774,A
12840,-1.1116,-1.7457,A
12841,-2.0798,-1.1795,A
12842,-0.2968,-0.1673,A
12843,-1.0234,0.3665,A
12844,-1.7947,0.0523,A
12845,-2.0100,-0.5138,A
12846,-2.2748,-0.6486,A
12847,-0.0775,-0.0287,A
12848,-1.7311,-0.9873,A
12849,-1.8990,-1.3609,A
12850,-0.4104,-1.7136,A
12851,-0.7117,-0.7923,A
12852,-1.7245,-0.9870,A
12853,-0.0557,-0.1028,A
12854,-0.8776,-0.7774,A
12855,-0.4191,-1.7996,A
12856,-0.7959,-1.1788,A
12857,-1.8377,-0.5295,A
12858,-1.9700,-0.8141,A
12859,-0.6579,-0.8837,A
12860,-0.3708,-1.4829,A
12861,-0.9605,-0.9117,A
12862,-2.2426,-1.3701,A
12863,-1.6400,-0.6781,A
12864,-0.9450,-0.5408,A
12865,0.2727,-1.0202,A
12866,-1.2274,0.2964,A
12867,-0.8971,-1.7974,A
12868,-1.1198,-1.0360,A
12869,-0.7039,-1.8684,A
12870,-0.8984,-2.2301,A
12871,-2.5613,-2.1664,A
12872,-1.2263,-0.6258,A
12873,0.5125,-1.0913,A
12874,-1.3511,-0.7781,A
12875,-1.0456,-0.7323,A
12876,-0.5470,-0.1135,A
12877,-1.4599,-1.7362,A
12878,-1.5604,-1.5129,A
12879,-0.5462,-0.5478,A
12880,-1.0704,0.0685,A
12881,-2.8661,-0.1653,A
12882,-0.8344,-1.2755,A
12883,0.0968,-1.5162,A
12884,-1.0941,-0.4671,A
12885,-1.3757,0.1950,A
12886,0.1386,-0.6066,A
12887,-2.0135,-0.0488,A
12888,-1.1195,-2.1650,A
12889,-1.9514,-0.5333,A
12890,-1.1607,-0.8925,A
12891,-1.2518,-1.0084,A
12892,-0.1519,-0.7325,A
12893,0.3669,-1.7400,A
12894,-1.4683,-0.3112,A
12895,-0.6742,-0.9617,A
12896,-2.1361,-1.0327,A
12897,-1.4288,-1.4146,A
12898,-1.9692,-1.3381,A
12899,-1.7468,-1.2162,A
12900,-1.3830,-1.2839,A
12901,0.0812,0.6912,A
12902,-0.5442,-1.9526,A
12903,-1.7387,-0.0248,A
12904,-1.0973,0.0746,A
12905,-0.5952,-0.0354,A
12906,-1.7200,-0.3113,A
12907,-2.2492,-1.3269,A
12908,-1.9186,-1.0516,A
12909,-0.3178,-1.0044,A
12910,-1.5910,-0.7904,A
12911,-0.7907,-1.0509,A
12912,-0.7998,-0.6229,A
12913,-1.4806,-0.1384,A
12914,-1.7898,-1.0828,A
12915,-3.0286,-0.6555,A
12916,-0.9330,-0.1545,A
12917,-0.0844,-2.2558,A
12918,-1.4730,-0.7297,A
12919,-1.7701,-1.3040,A
12920,0.8190,-2.0158,A
12921,-0.6505,-0.6421,A
12922,-1.2292,-1.4916,A
12923,-0.2629,-0.7872,A
12924,-1.3853,-1.5046,A
12925,-0.9815,-1.7933,A
12926,-2.0142,-1.9341,A
12927,-1.0263,-0.9784,A
12928,-1.0594,-0.5182,A
12929,-0.3371,-0.2387,A
12930,-2.1306,-0.1952,A
12931,-1.3196,-2.7861,A
12932,-1.0720,-0.2531,A
12933,-0.3120,-0.4759,A
12934,0.0541,-1.3083,A
12935,-1.0373,-1.8871,A
12936,-0.5601,-2.2676,A
12937,-2.2735,-1.7497,A
12938,-0.4149,-1.2538,A
12939,-1.7403,-1.7035,A
12940,0.4448,-0.9332,A
12941,-0.2025,-1.1848,A
12942,-1.4762,-0.6523,A
12943,-0.8717,-1.5247,A
12944,-0.3533,-0.5759,A
12945,-0.1583,-0.4398,A
12946,0.7797,-1.2702,A
12947,-2.1620,-0.7968,A
12948,-0.0899,-0.4802,A
12949,-0.6896,-2.2922,A
12950,-0.5319,-1.0239,A
12951,-1.5262,-0.9832,A
12952,-0.7549,-0.2120,A
12953,-0.4919,-0.3039,A
12954,-1.7159,-2.7352,A
12955,-1.4626,-1.2794,A
12956,-0.1409,-0.9568,A
12957,-1.2708,-1.0029,A
12958,-0.0942,-1.5282,A
12959,-0.3531,-1.8687,A
12960,-0.9885,-0.8074,A
12961,-1.1992,-1.4139,A
12962,-1.3830,-1.1982,A
12963,-0.0053,-0.4602,A
12964,-1.6834,-1.3539,A
12965,-1.4403,-0.5332,A
12966,-0.7676,-1.3136,A
12967,-1.0643,-1.2162,A
12968,-0.9852,-0.0393,A
12969,-0.5744,-1.3671,A
12970,-0.9103,0.0128,A
12971,-0.6345,-1.6653,A
12972,-1.7866,-2.0830,A
12973,0.0552,-0.7664,A
12974,-0.9892,-2.0529,A
12975,-0.7336,-0.8001,A
12976,-0.5913,0.4168,A
12977,-1.1318,-0.2379,A
12978,-0.7446,-0.7515,A
12979,-0.0497,-0.9794,A
12980,-1.0914,-0.0550,A
12981,-0.9661,-2.1868,A
12982,-0.2688,-1.7372,A
12983,-0.6897,-0.8110,A
12984,-1.2993,-1.4999,A
12985,-0.8658,-2.3668,A
12986,-0.9544,-0.9756,A
12987,-1.9598,-0.5288,A
12988,-0.2059,0.0656,A
