Id,X,Y,Group,Weight
22944,0.0216,-0.5854,Main,0.013
22945,1.3806,0.9097,Main,1.256
22946,-0.2196,1.3151,Main,0.289
22947,0.2740,-0.8758,Main,0.240
22948,-0.1378,1.1202,Main,0.154
22949,1.5897,2.0322,Main,3.231
22950,-0.2722,-1.2651,Main,0.344
22951,-1.7566,-0.5396,Main,0.948
22952,-0.5859,0.3702,Main,0.217
22953,1.3861,-0.5470,Main,0.758
22954,-0.6400,-0.4610,Main,0.295
22955,2.4683,0.6500,Main,1.604
22956,-0.0098,0.3822,Main,0.004
22957,1.1453,-0.5645,Main,0.647
22958,1.8349,0.5080,Main,0.932
22959,1.2216,-0.7651,Main,0.935
22960,0.3402,-1.1529,Main,0.392
22961,0.6844,-0.7120,Main,0.487
22962,-0.5406,-0.8658,Main,0.468
22963,0.5655,1.0036,Main,0.568
22964,-1.2092,0.4575,Main,0.553
22965,1.3541,-1.3013,Main,1.762
22966,0.6874,0.4838,Main,0.333
22967,0.2061,-0.7871,Main,0.162
22968,0.9496,-1.8140,Main,1.723
22969,-0.0377,-0.9492,Main,0.036
22970,-0.4935,-0.5718,Main,0.282
22971,0.7504,-1.0745,Main,0.806
22972,0.5763,0.2444,Main,0.141
22973,-1.0598,-0.2894,Main,0.307
22974,1.1784,1.5030,Main,1.771
22975,0.7168,1.4174,Main,1.016
22976,-0.4824,-1.4587,Main,0.704
22977,1.4261,0.8159,Main,1.164
22978,-1.0383,1.8562,Main,1.927
22979,-0.1775,0.4919,Main,0.087
22980,0.0001,0.8363,Main,0.000
22981,2.0702,1.3334,Main,2.760
22982,0.2722,-0.6326,Main,0.172
22983,0.9592,-0.2596,Main,0.249
22984,-1.5738,-0.8327,Main,1.310
22985,-0.7810,-0.0884,Main,0.069
22986,1.3598,0.1007,Main,0.137
22987,-0.0014,-0.3910,Main,0.001
22988,-1.2549,0.1098,Main,0.138
22989,2.7147,-0.5368,Main,1.457
22990,-0.0471,1.1347,Main,0.053
22991,-0.3623,-1.2473,Main,0.452
22992,-0.1886,-0.6200,Main,0.117
22993,-0.6301,0.2222,Main,0.140
22994,2.6215,0.5458,Main,1.431
22995,-0.9041,-1.0433,Main,0.943
22996,-0.8095,1.9642,Main,1.590
22997,1.3583,0.4688,Main,0.637
22998,0.5404,-1.6271,Main,0.879
22999,1.9062,1.1457,Main,2.184
23000,0.2449,0.1745,Main,0.043
23001,0.8051,-0.1872,Main,0.151
23002,0.7668,-2.0220,Main,1.550
23003,-0.0708,-0.7076,Main,0.050
23004,0.1773,0.0115,Main,0.002
23005,-0.0037,0.5562,Main,0.002
23006,1.8428,0.2195,Main,0.405
23007,-0.5145,1.2691,Main,0.653
23008,-0.7695,-1.0202,Main,0.785
23009,0.3622,-1.5019,Main,0.544
23010,1.5646,0.3432,Main,0.537
23011,-0.9252,0.3809,Main,0.352
23012,-1.1803,0.0763,Main,0.090
23013,-0.6976,-1.1242,Main,0.784
23014,1.7315,-1.8066,Main,3.128
23015,-0.9368,0.1733,Main,0.162
23016,-1.1543,-0.0007,Main,0.001
23017,1.4013,0.1439,Main,0.202
23018,1.2351,-0.6525,Main,0.806
23019,-0.6154,-0.0971,Main,0.060
23020,-0.6121,1.9488,Main,1.193
23021,0.0139,-0.6537,Main,0.009
23022,-0.5586,-0.4409,Main,0.246
23023,-1.3889,-1.3739,Main,1.908
23024,-1.9450,0.0925,Main,0.180
23025,0.2906,0.0159,Main,0.005
23026,-0.2816,-1.6173,Main,0.455
23027,0.3988,1.2331,Main,0.492
23028,1.0753,0.2788,Main,0.300
23029,0.4990,0.2194,Main,0.109
23030,0.4701,0.8348,Main,0.392
23031,0.9660,0.0789,Main,0.076
23032,-0.0795,0.0115,Main,0.001
23033,0.6691,-0.5337,Main,0.357
23034,0.7258,-0.6709,Main,0.487
23035,0.7656,-1.2810,Main,0.981
23036,0.0850,0.6079,Main,0.052
23037,1.5004,-0.7699,Main,1.155
23038,0.8053,0.2639,Main,0.212
23039,1.5075,0.0612,Main,0.092
23040,1.3959,0.1379,Main,0.192
23041,1.2191,0.2487,Main,0.303
23042,-0.3365,-0.1976,Main,0.066
23043,-2.1063,0.5315,Main,1.119
23044,-0.8260,0.4943,Main,0.408
23045,-0.3658,-1.6356,Main,0.598
23046,-0.4291,-0.3992,Main,0.171
23047,0.1427,-0.3045,Main,0.043
23048,-1.8388,0.5121,Main,0.942
23049,-0.4736,1.0665,Main,0.505
23050,1.1311,-0.2574,Main,0.291
23051,-1.2720,0.2280,Main,0.290
23052,-1.0402,0.3008,Main,0.313
23053,-0.6071,0.6216,Main,0.377
23054,1.0036,-0.0799,Main,0.080
23055,-0.1933,1.0486,Main,0.203
23056,-0.3924,1.9952,Main,0.783
23057,0.6842,-2.0610,Main,1.410
23058,-0.3128,1.4340,Main,0.449
23059,-0.0476,-0.0549,Main,0.003
23060,-0.5620,0.7987,Main,0.449
23061,0.5093,-0.0389,Main,0.020
23062,1.5635,1.8418,Main,2.880
23063,-0.3494,0.1335,Main,0.047
23064,-0.9581,0.0313,Main,0.030
23065,0.2141,0.8847,Main,0.189
23066,1.1077,0.2691,Main,0.298
23067,0.2392,-1.4257,Main,0.341
23068,-0.5982,1.0813,Main,0.647
23069,2.1881,0.5510,Main,1.206
23070,1.0861,1.0039,Main,1.090
23071,1.0552,0.5474,Main,0.578
23072,0.9593,-0.2563,Main,0.246
23073,1.1653,0.0378,Main,0.044
23074,1.6343,-0.9855,Main,1.611
23075,-0.3274,-1.1081,Main,0.363
23076,-0.7378,-0.2026,Main,0.149
23077,0.2682,2.0725,Main,0.556
23078,0.2951,-0.0759,Main,0.022
23079,0.3659,0.4910,Main,0.180
23080,0.6185,-0.4689,Main,0.290
23081,-0.3944,0.2511,Main,0.099
23082,-0.1980,0.1238,Main,0.025
23083,-0.5702,-1.4649,Main,0.835
23084,1.3751,0.0007,Main,0.001
23085,-0.8175,0.6303,Main,0.515
23086,-0.0485,-1.5654,Main,0.076
23087,0.8149,-2.1780,Main,1.775
23088,0.5404,0.0501,Main,0.027
23089,-0.9494,1.7839,Main,1.694
23090,-0.5153,1.2722,Main,0.656
23091,-0.0452,-0.9123,Main,0.041
23092,-0.4328,0.0197,Main,0.009
23093,-0.1483,-0.6202,Main,0.092
23094,0.4386,-0.6190,Main,0.271
23095,1.1691,-1.0044,Main,1.174
23096,0.4740,-0.2303,Main,0.109
23097,-1.0186,-0.1931,Main,0.197
23098,-0.9675,0.6095,Main,0.590
23099,0.6976,1.6007,Main,1.117
23100,0.7997,0.3344,Main,0.267
23101,0.2844,-0.9678,Main,0.275
23102,-0.4441,0.6641,Main,0.295
23103,-2.4546,1.5614,Main,3.833
23104,-0.3024,-0.3644,Main,0.110
23105,-1.6385,0.4534,Main,0.743
23106,1.7220,-0.6271,Main,1.080
23107,0.3311,-0.2335,Main,0.077
23108,-1.1820,0.2819,Main,0.333
23109,-1.0988,0.6766,Main,0.743
23110,1.6253,-0.6349,Main,1.032
23111,1.1540,0.9614,Main,1.109
23112,-1.0803,1.1477,Main,1.240
23113,1.0132,0.5561,Main,0.563
23114,-2.4328,-0.0245,Main,0.059
23115,0.0692,-2.2220,Main,0.154
23116,1.6691,0.8302,Main,1.386
23117,0.1954,-0.3678,Main,0.072
23118,0.3968,-0.1083,Main,0.043
23119,-0.9160,0.4762,Main,0.436
23120,0.2190,0.1741,Main,0.038
23121,-0.1159,0.0797,Main,0.009
23122,1.5843,-0.1488,Main,0.236
23123,1.9134,0.5257,Main,1.006
23124,-1.5216,-0.8328,Main,1.267
23125,0.4101,0.9881,Main,0.405
23126,-0.4269,0.4669,Main,0.199
23127,0.4539,0.9271,Main,0.421
23128,0.2780,-0.5926,Main,0.165
23129,0.9439,1.0800,Main,1.019
23130,0.1993,0.0685,Main,0.014
23131,-0.0076,0.6713,Main,0.005
23132,0.3038,0.7333,Main,0.223
23133,0.1531,-0.2111,Main,0.032
23134,1.1272,0.8973,Main,1.011
23135,-0.7677,-1.2184,Main,0.935
23136,-1.1488,0.3155,Main,0.362
23137,1.3644,0.5159,Main,0.704
23138,1.6046,-0.1302,Main,0.209
23139,-0.2490,0.2574,Main,0.064
23140,-0.5169,-0.6169,Main,0.319
23141,0.5781,1.1043,Main,0.638
23142,0.3361,-0.3285,Main,0.110
23143,1.3493,-0.0622,Main,0.084
23144,-2.0212,0.2413,Main,0.488
23145,0.0253,1.4634,Main,0.037
23146,0.8641,-1.1865,Main,1.025
23147,0.5990,0.0592,Main,0.035
23148,-1.0131,-0.2643,Main,0.268
23149,-1.3075,-2.5088,Main,3.280
23150,0.6192,-0.1593,Main,0.099
23151,1.2079,-0.0586,Main,0.071
23152,-0.6135,-1.2613,Main,0.774
23153,-0.1900,0.8638,Main,0.164
23154,-0.3289,0.7793,Main,0.256
23155,1.1961,0.9433,Main,1.128
23156,1.0968,-0.0733,Main,0.080
23157,1.5216,-0.5370,Main,0.817
23158,0.7605,0.1844,Main,0.140
23159,0.7275,0.0442,Main,0.032
23160,-0.4438,0.0477,Main,0.021
23161,0.2565,0.2379,Main,0.061
23162,-1.3455,-0.0579,Main,0.078
23163,0.3999,1.7805,Main,0.712
23164,1.3580,-1.5202,Main,2.065
23165,1.2899,-1.7171,Main,2.215
23166,-0.4543,0.3112,Main,0.141
23167,-0.5190,1.7319,Main,0.899
23168,0.4707,-1.4005,Main,0.659
23169,1.4695,-0.5255,Main,0.772
23170,-0.9076,0.5183,Main,0.470
23171,1.0830,1.1011,Main,1.193
23172,1.7766,-0.5296,Main,0.941
23173,-1.1120,-0.8378,Main,0.932
23174,0.8814,1.5085,Main,1.330
23175,1.7668,-0.0324,Main,0.057
23176,-0.6829,-0.2874,Main,0.196
23177,1.1232,1.4732,Main,1.655
23178,-0.2996,-0.7379,Main,0.221
23179,0.7211,-0.4469,Main,0.322
23180,0.1782,-1.9671,Main,0.351
23181,-1.1550,-2.0588,Main,2.378
23182,1.1184,-0.0940,Main,0.105
23183,0.4040,0.5235,Main,0.211
23184,0.9556,0.9494,Main,0.907
23185,2.2580,-0.0206,Main,0.047
23186,-0.3923,0.7461,Main,0.293
23187,-0.9266,-0.6073,Main,0.563
23188,-0.6978,1.7954,Main,1.253
23189,-1.3693,1.7270,Main,2.365
23190,-0.6117,0.3560,Main,0.218
23191,1.1086,0.1269,Main,0.141
23192,-0.6120,-0.3210,Main,0.196
23193,-0.9521,-0.5230,Main,0.498
23194,1.8031,-1.3606,Main,2.453
23195,2.4777,-0.1027,Main,0.255
23196,1.4355,-0.4952,Main,0.711
23197,-0.7441,0.8871,Main,0.660
23198,-0.2114,2.5564,Main,0.540
23199,-1.8677,-0.2081,Main,0.389
23200,-0.2976,0.6075,Main,0.181
23201,-1.7435,0.3398,Main,0.592
23202,-0.6612,-0.1304,Main,0.086
23203,-0.8056,0.2555,Main,0.206
23204,-1.1913,0.4994,Main,0.595
23205,0.4151,1.1805,Main,0.490
23206,-0.6283,0.6001,Main,0.377
23207,-1.9651,0.2793,Main,0.549
23208,0.8685,0.4695,Main,0.408
23209,0.2361,0.4469,Main,0.106
23210,0.1482,-0.0944,Main,0.014
23211,-0.4502,1.2808,Main,0.577
23212,0.5250,0.0111,Main,0.006
23213,0.6835,0.9247,Main,0.632
23214,0.9124,-0.6953,Main,0.634
23215,-0.1968,-1.6782,Main,0.330
23216,1.3665,-0.0196,Main,0.027
23217,-0.3210,-0.1484,Main,0.048
23218,-0.2699,0.7104,Main,0.192
23219,-1.3979,-1.4415,Main,2.015
23220,2.8586,-1.1197,Main,3.201
23221,-1.6654,0.7748,Main,1.290
23222,0.3651,0.5351,Main,0.195
23223,-0.8176,0.6716,Main,0.549
23224,0.6966,-0.2785,Main,0.194
23225,-1.8136,-1.9604,Main,3.555
23226,0.1724,-0.4524,Main,0.078
23227,-1.6939,-1.3130,Main,2.224
23228,-1.2908,-0.0472,Main,0.061
23229,-1.5099,-1.2444,Main,1.879
23230,-0.6692,0.5515,Main,0.369
23231,-0.1261,0.3424,Main,0.043
23232,-0.6650,-0.0082,Main,0.005
23233,-1.5453,1.1551,Main,1.785
23234,-0.8045,0.8039,Main,0.647
23235,0.3650,0.0225,Main,0.008
23236,0.0077,1.1188,Main,0.009
23237,-0.1992,0.4426,Main,0.088
23238,-1.3770,1.2595,Main,1.734
23239,-0.8830,-0.7438,Main,0.657
23240,2.3522,-0.7112,Main,1.673
23241,-0.8349,-1.4369,Main,1.200
23242,2.5274,1.2664,Main,3.201
23243,1.3758,0.6306,Main,0.868
23244,0.3034,-0.0152,Main,0.005
23245,-0.6102,-0.2826,Main,0.172
23246,0.7856,-1.3884,Main,1.091
23247,-0.1330,-1.0528,Main,0.140
23248,-1.3310,-0.0232,Main,0.031
23249,-1.9513,0.4473,Main,0.873
23250,-0.7135,-1.4693,Main,1.048
23251,1.8808,0.9730,Main,1.830
23252,1.8689,-0.3905,Main,0.730
23253,0.7013,-0.7580,Main,0.532
23254,0.6815,0.4648,Main,0.317
23255,-1.8907,0.7783,Main,1.472
23256,-1.6067,0.0266,Main,0.043
23257,0.6067,-0.7403,Main,0.449
23258,-0.2399,-0.5404,Main,0.130
23259,1.3476,-0.6246,Main,0.842
23260,3.1393,0.6958,Main,2.184
23261,-0.6912,-1.1197,Main,0.774
23262,0.6815,1.6959,Main,1.156
23263,-0.8832,-0.5201,Main,0.459
23264,0.1218,0.7341,Main,0.089
23265,-0.5178,0.8804,Main,0.456
23266,-0.1169,-0.0584,Main,0.007
23267,1.8353,2.4511,Main,4.499
23268,-0.7620,-0.0411,Main,0.031
23269,-1.3583,-0.6365,Main,0.865
23270,0.0381,0.6212,Main,0.024
23271,0.0089,-0.0447,Main,0.000
23272,1.5098,0.4638,Main,0.700
23273,0.6195,-0.9408,Main,0.583
23274,0.1520,0.8586,Main,0.130
23275,0.4291,1.2147,Main,0.521
23276,-0.0124,1.4708,Main,0.018
23277,-0.1459,0.4946,Main,0.072
23278,0.5269,0.2341,Main,0.123
23279,0.3008,0.4999,Main,0.150
23280,-1.0745,0.9681,Main,1.040
23281,-1.4336,0.2012,Main,0.288
23282,0.8827,1.6594,Main,1.465
23283,1.2939,1.4580,Main,1.887
23284,-2.3095,0.1441,Main,0.333
23285,-0.6699,1.0439,Main,0.699
23286,1.2393,-0.5624,Main,0.697
23287,0.3579,-0.4151,Main,0.149
23288,0.5857,-1.3865,Main,0.812
23289,1.2383,-0.1410,Main,0.175
23290,0.4254,-0.5455,Main,0.232
23291,0.5848,-0.9766,Main,0.571
23292,1.6560,-0.1772,Main,0.293
23293,-0.1743,-0.0263,Main,0.005
23294,-1.4170,2.0594,Main,2.918
23295,-0.1374,-1.1018,Main,0.151
23296,-0.3282,-0.6517,Main,0.214
23297,-0.6899,0.0333,Main,0.023
23298,-0.2888,-0.5407,Main,0.156
23299,1.4098,0.5391,Main,0.760
23300,1.1734,-1.3904,Main,1.632
23301,-1.2028,1.2107,Main,1.456
23302,0.8044,0.9557,Main,0.769
23303,0.2282,-0.7998,Main,0.182
23304,-0.6492,1.0137,Main,0.658
23305,-1.0091,0.1947,Main,0.196
23306,-1.0137,-0.8574,Main,0.869
23307,-1.0062,1.5832,Main,1.593
23308,0.3959,0.3266,Main,0.129
23309,-1.0490,0.1880,Main,0.197
23310,0.1716,0.3746,Main,0.064
23311,-2.8109,-0.6504,Main,1.828
23312,-0.8141,-0.9041,Main,0.736
23313,0.2677,0.4504,Main,0.121
23314,-1.2214,-0.5715,Main,0.698
23315,0.5021,1.4878,Main,0.747
23316,0.8223,0.9861,Main,0.811
23317,0.6689,1.5024,Main,1.005
23318,0.1257,1.9807,Main,0.249
23319,-0.9154,-0.5359,Main,0.491
23320,0.1929,-0.4207,Main,0.081
23321,-0.3925,-0.7043,Main,0.276
23322,0.1633,0.8124,Main,0.133
23323,-0.6442,-0.7079,Main,0.456
23324,-0.4170,-1.0849,Main,0.452
23325,0.1712,-0.3069,Main,0.053
23326,-0.7955,-1.2040,Main,0.958
23327,-1.2382,-0.2833,Main,0.351
23328,0.5367,0.7315,Main,0.393
23329,1.3782,-0.5680,Main,0.783
23330,-0.0348,0.7962,Main,0.028
23331,-1.1758,-0.7639,Main,0.898
23332,0.0588,-1.1008,Main,0.065
23333,1.7201,-0.0832,Main,0.143
23334,2.2236,-2.4898,Main,5.536
23335,1.0803,-1.3625,Main,1.472
23336,-0.6288,0.2763,Main,0.174
23337,-0.2959,1.5695,Main,0.464
23338,2.2461,-0.3951,Main,0.887
23339,0.9599,0.4301,Main,0.413
23340,1.1409,0.7590,Main,0.866
23341,-0.1074,-0.6153,Main,0.066
23342,1.2353,-0.1256,Main,0.155
23343,-0.0968,0.3722,Main,0.036
23344,-0.6729,0.3902,Main,0.263
23345,1.2911,1.4855,Main,1.918
23346,-0.1081,-2.0036,Main,0.217
23347,-1.4052,-0.9754,Main,1.371
23348,-1.1272,-0.3652,Main,0.412
23349,-1.1117,-0.5890,Main,0.655
23350,-0.1375,-1.3257,Main,0.182
23351,1.0061,2.0992,Main,2.112
23352,-0.8796,2.7452,Main,2.415
23353,0.3109,-1.7379,Main,0.540
23354,-0.8955,-0.5476,Main,0.490
23355,-0.2600,-0.3979,Main,0.103
23356,1.0449,0.8503,Main,0.889
23357,0.0788,1.1248,Main,0.089
23358,1.9536,-1.0150,Main,1.983
23359,0.0787,-0.3095,Main,0.024
23360,-1.5644,0.2574,Main,0.403
23361,-1.6810,0.7958,Main,1.338
23362,0.8743,-0.8303,Main,0.726
23363,0.3452,1.2181,Main,0.421
23364,1.6156,-0.3587,Main,0.580
23365,0.6153,-0.4500,Main,0.277
23366,1.1466,0.4747,Main,0.544
23367,-0.3644,0.3127,Main,0.114
23368,-1.5709,-0.0242,Main,0.038
23369,2.0730,0.4412,Main,0.915
23370,-1.2212,1.7499,Main,2.137
23371,1.4884,1.2082,Main,1.798
23372,-1.7045,-0.0037,Main,0.006
23373,-1.5909,-0.8326,Main,1.325
23374,0.4715,-1.5014,Main,0.708
23375,1.9451,-0.7397,Main,1.439
23376,-0.0723,0.8689,Main,0.063
23377,1.7849,0.4593,Main,0.820
23378,-0.1920,-0.6768,Main,0.130
23379,-0.8535,0.8817,Main,0.753
23380,-0.2820,1.1690,Main,0.330
23381,0.3240,1.8487,Main,0.599
23382,-0.7041,-0.2095,Main,0.148
23383,-0.2014,1.3625,Main,0.274
23384,1.3743,0.9209,Main,1.266
23385,-3.0226,-0.0701,Main,0.212
23386,0.5782,1.2694,Main,0.734
23387,-0.6625,-0.2148,Main,0.142
23388,0.1921,0.9838,Main,0.189
23389,1.3683,-0.1221,Main,0.167
23390,0.7816,-0.3147,Main,0.246
23391,-1.6286,1.0966,Main,1.786
23392,0.2892,0.8516,Main,0.246
23393,1.0642,1.7417,Main,1.854
23394,-1.2323,0.2225,Main,0.274
23395,1.3809,-0.2439,Main,0.337
23396,-0.2395,-0.6429,Main,0.154
23397,0.1758,0.9984,Main,0.175
23398,0.5071,-0.3729,Main,0.189
23399,0.5812,0.9431,Main,0.548
23400,-0.2560,0.9940,Main,0.254
23401,-1.6947,-1.4201,Main,2.407
23402,-1.0276,-0.2230,Main,0.229
23403,-0.7501,-0.8182,Main,0.614
23404,-2.8467,0.2263,Main,0.644
23405,-0.7834,0.3246,Main,0.254
23406,-0.4028,0.7804,Main,0.314
23407,-0.3422,-1.5589,Main,0.533
23408,-0.7072,-1.6657,Main,1.178
23409,0.1853,0.1132,Main,0.021
23410,0.5687,-0.7900,Main,0.449
23411,0.9071,1.5603,Main,1.415
23412,0.1857,-1.9461,Main,0.361
23413,-0.5208,-2.7816,Main,1.449
23414,-1.0560,0.3078,Main,0.325
23415,-0.7822,-0.3532,Main,0.276
23416,-1.4701,-0.5494,Main,0.808
23417,-0.3679,-0.0108,Main,0.004
23418,1.0434,-1.0830,Main,1.130
23419,-0.3730,0.4889,Main,0.182
23420,-1.9137,0.6271,Main,1.200
23421,0.0110,-0.7420,Main,0.008
23422,-0.2099,-0.3613,Main,0.076
23423,-0.5290,0.3875,Main,0.205
23424,-1.1170,1.3992,Main,1.563
23425,2.2467,-1.1330,Main,2.546
23426,-0.1258,-1.3949,Main,0.176
23427,-1.7092,-1.2019,Main,2.054
23428,0.7525,0.1322,Main,0.100
23429,0.0650,0.3209,Main,0.021
23430,1.4903,0.1988,Main,0.296
23431,1.7506,0.6711,Main,1.175
23432,1.9191,0.6698,Main,1.285
23433,-0.3013,-1.3539,Main,0.408
23434,-0.2912,0.3586,Main,0.104
23435,0.4069,0.3798,Main,0.155
23436,-1.2802,1.9575,Main,2.506
23437,-0.8746,0.6301,Main,0.551
23438,-0.2657,1.0633,Main,0.283
23439,0.6248,-0.0565,Main,0.035
23440,0.7555,-0.1300,Main,0.098
23441,-0.2391,0.0516,Main,0.012
23442,1.5553,-1.0828,Main,1.684
23443,0.0674,1.1051,Main,0.075
23444,1.2105,-0.0995,Main,0.120
23445,2.2580,1.2978,Main,2.930
23446,-0.2138,0.6878,Main,0.147
23447,-2.8166,-0.5480,Main,1.544
23448,-0.6263,-1.5139,Main,0.948
23449,2.0381,-1.6043,Main,3.270
23450,0.1040,-1.1041,Main,0.115
23451,-1.9687,0.2420,Main,0.476
23452,0.2200,1.6215,Main,0.357
23453,-0.5346,-0.6730,Main,0.360
23454,0.3665,-0.3338,Main,0.122
23455,1.6030,-0.0499,Main,0.080
23456,0.4129,-0.9069,Main,0.374
23457,-0.6081,-1.4782,Main,0.899
23458,0.7546,1.1546,Main,0.871
23459,0.1417,0.0390,Main,0.006
23460,-0.9414,-0.4226,Main,0.398
23461,0.9427,0.4805,Main,0.453
23462,0.2855,-1.0127,Main,0.289
23463,1.0355,0.9225,Main,0.955
23464,0.8333,0.6790,Main,0.566
23465,0.1849,0.2284,Main,0.042
23466,0.6508,1.8802,Main,1.224
23467,-1.2723,1.0665,Main,1.357
23468,0.2224,-1.0531,Main,0.234
23469,0.1205,2.4132,Main,0.291
23470,-0.3614,-0.0896,Main,0.032
23471,-0.7517,1.0464,Main,0.787
23472,0.1943,-1.0233,Main,0.199
23473,-0.2669,-0.7419,Main,0.198
23474,-0.4279,0.0038,Main,0.002
23475,-0.3536,-0.6369,Main,0.225
23476,-1.1742,-0.3652,Main,0.429
23477,-0.2507,0.3272,Main,0.082
23478,0.4425,-1.0455,Main,0.463
23479,0.4578,-0.8354,Main,0.382
23480,0.0270,1.2459,Main,0.034
23481,0.8394,-1.2802,Main,1.075
23482,-0.2103,-0.1529,Main,0.032
23483,1.2369,-1.2651,Main,1.565
23484,-0.2945,1.6297,Main,0.480
23485,0.5611,-0.1123,Main,0.063
23486,0.0966,-0.6344,Main,0.061
23487,-0.9358,-1.7636,Main,1.650
23488,0.6582,1.6580,Main,1.091
23489,-0.1257,0.2666,Main,0.033
23490,1.0430,0.4261,Main,0.444
23491,1.7109,-2.1011,Main,3.595
23492,-0.4445,1.1005,Main,0.489
23493,0.6603,0.0699,Main,0.046
23494,0.2700,1.5247,Main,0.412
23495,-1.0301,-0.3253,Main,0.335
23496,-0.7761,2.2103,Main,1.715
23497,0.4340,0.2705,Main,0.117
23498,-0.3140,-0.0653,Main,0.021
23499,0.1634,-1.1763,Main,0.192
23500,0.8419,0.6447,Main,0.543
23501,-2.1866,-0.3194,Main,0.698
23502,0.1878,0.9294,Main,0.175
23503,-0.5002,-1.8980,Main,0.949
23504,-0.7828,1.1985,Main,0.938
23505,1.3464,0.6802,Main,0.916
23506,1.1693,0.9318,Main,1.090
23507,-0.3598,1.2989,Main,0.467
23508,1.3138,1.5977,Main,2.099
23509,0.8358,-0.9827,Main,0.821
23510,0.6749,-0.8494,Main,0.573
23511,-0.1211,0.8436,Main,0.102
23512,-1.3982,0.4919,Main,0.688
23513,0.2569,-1.1873,Main,0.305
23514,0.8220,1.4078,Main,1.157
23515,-2.7036,-0.6252,Main,1.690
23516,-1.0745,0.8892,Main,0.955
23517,2.2074,0.3176,Main,0.701
23518,-0.4362,0.4912,Main,0.214
23519,1.2720,-0.5368,Main,0.683
23520,1.4499,0.3259,Main,0.473
23521,-0.1565,0.1699,Main,0.027
23522,1.7398,-0.8474,Main,1.474
23523,-0.0610,-0.8590,Main,0.052
23524,0.3651,-0.2373,Main,0.087
23525,-0.1222,-0.3796,Main,0.046
23526,0.1309,2.8441,Main,0.372
23527,0.3758,-0.9961,Main,0.374
23528,-0.6957,-0.5316,Main,0.370
23529,1.0010,0.5703,Main,0.571
23530,-1.6197,0.5448,Main,0.882
23531,0.6192,-1.1067,Main,0.685
23532,-0.5301,-0.7844,Main,0.416
23533,-0.3776,1.1514,Main,0.435
23534,0.1254,0.1621,Main,0.020
23535,0.7504,0.2061,Main,0.155
23536,1.5678,0.6124,Main,0.960
23537,1.4672,1.7793,Main,2.611
23538,-1.6821,2.3450,Main,3.945
23539,2.7276,-0.6264,Main,1.708
23540,-0.8734,0.6708,Main,0.586
23541,-1.6295,0.1515,Main,0.247
23542,1.2803,1.8659,Main,2.389
23543,-0.8432,-1.2898,Main,1.088
23544,-0.7435,-1.3858,Main,1.030
23545,-1.2581,-0.2153,Main,0.271
23546,-0.3027,0.1459,Main,0.044
23547,1.9600,-0.2001,Main,0.392
23548,-0.6687,2.2226,Main,1.486
23549,-0.4129,0.8618,Main,0.356
23550,0.4376,0.2130,Main,0.093
23551,1.2032,0.0260,Main,0.031
23552,-0.2953,-0.7855,Main,0.232
23553,-1.1829,0.4086,Main,0.483
23554,0.1467,1.1207,Main,0.164
23555,0.2032,0.0536,Main,0.011
23556,0.7678,-0.5668,Main,0.435
23557,0.4353,-0.1309,Main,0.057
23558,-1.9732,1.5360,Main,3.031
23559,-0.9905,-1.4721,Main,1.458
23560,0.1787,2.2543,Main,0.403
23561,-0.8553,0.2929,Main,0.251
23562,1.6136,1.3077,Main,2.110
23563,-0.3530,-0.9293,Main,0.328
23564,0.1994,-2.9111,Main,0.580
23565,-1.2657,0.2613,Main,0.331
23566,-0.2610,-1.6083,Main,0.420
23567,-0.1873,0.4637,Main,0.087
23568,-0.6676,-1.4068,Main,0.939
23569,0.8020,-1.4117,Main,1.132
23570,1.2278,0.3447,Main,0.423
23571,-0.7221,-0.3808,Main,0.275
23572,-0.0048,1.0112,Main,0.005
23573,1.3637,-0.8146,Main,1.111
23574,1.8142,0.8410,Main,1.526
23575,-1.0206,-1.0035,Main,1.024
23576,1.1197,0.4939,Main,0.553
23577,0.3875,-0.7462,Main,0.289
23578,0.2536,2.0111,Main,0.510
23579,-0.1030,-0.0424,Main,0.004
23580,-0.2664,-2.4170,Main,0.644
23581,-0.6338,0.4083,Main,0.259
23582,0.0701,-1.2570,Main,0.088
23583,0.1525,-0.1591,Main,0.024
23584,-0.2285,-1.6440,Main,0.376
23585,-0.0197,1.4613,Main,0.029
23586,-0.3934,-0.5878,Main,0.231
23587,-0.2223,-0.0974,Main,0.022
23588,-0.4481,-0.6670,Main,0.299
23589,-0.0695,0.1442,Main,0.010
23590,2.6385,0.2931,Main,0.773
23591,1.6803,0.6587,Main,1.107
23592,0.5727,0.0597,Main,0.034
23593,-0.0477,-0.8664,Main,0.041
23594,-0.0157,0.0324,Main,0.001
23595,-1.8392,1.1475,Main,2.111
23596,-0.9168,0.4558,Main,0.418
23597,-0.5703,-1.4132,Main,0.806
23598,-0.0745,0.1277,Main,0.010
23599,0.0824,0.5014,Main,0.041
23600,1.2714,0.5097,Main,0.648
23601,-1.1637,-0.1716,Main,0.200
23602,1.1346,0.8802,Main,0.999
23603,-1.3531,0.5659,Main,0.766
23604,1.3155,0.4988,Main,0.656
23605,0.6299,-0.3997,Main,0.252
23606,1.3483,1.2106,Main,1.632
23607,-1.7539,1.7842,Main,3.129
23608,1.5498,-1.2627,Main,1.957
23609,0.3440,2.0905,Main,0.719
23610,-0.8594,0.0574,Main,0.049
